band,parcel_idx,parcel_name,tau_mean,tau_median,tau_std,tau_count,rho_mean,rho_median,rho_std,tau_exp_r2_mean,rho_r2_mean,ts_var_mean
gammahigh,5,lh.FreeSurfer_Defined_Medial_Wall-1,0.19960997182499585,0.1972730472944849,0.02403412806919573,267,0.5693882114907591,0.5800660349432237,0.03372396767146727,-0.5983220699541245,0.996403982148384,1.0
gammahigh,6,lh.FreeSurfer_Defined_Medial_Wall-3,0.20163769930033063,0.19910628505033826,0.02549430487792769,267,0.5612839819589046,0.576483700548434,0.03908657902965861,-1.0628719710770498,0.9965581007579392,1.0
gammahigh,7,lh.17Networks_6-2,0.19702323771071795,0.19289697550299256,0.021770066789391643,267,0.5722796026138733,0.5819914058659397,0.03281583993344348,-0.3656271661159123,0.996271813306307,1.0
gammahigh,8,lh.17Networks_6-3,0.19529191609886287,0.19254327846335045,0.020631574492890988,267,0.5720637379088185,0.5828210511490329,0.03527876857109356,0.3368380213629275,0.9962121602041534,1.0
gammahigh,9,lh.17Networks_6-7,0.1906350797340767,0.185169869055678,0.02068502987176656,267,0.5742432798347935,0.581534352526161,0.02940733162576071,0.622907838765301,0.9956586373024252,1.0
gammahigh,10,lh.17Networks_6-6,0.20078532617496714,0.19793954650345244,0.023654757854947233,267,0.5684281825454125,0.5802721147366601,0.0369693554507002,-0.7850744622001045,0.9965012469009659,1.0
gammahigh,11,lh.17Networks_12-11,0.18964199519947558,0.1838114956780265,0.019772616198706842,267,0.5763379006299644,0.5845378377784841,0.027601251527220136,0.626965574973247,0.9957222348379021,1.0
gammahigh,12,lh.17Networks_12-12,0.19285558719335333,0.18834356670633862,0.02043334185849683,267,0.574951458498928,0.5828762948056729,0.027978257643754497,0.5254214890333777,0.995977358348788,1.0
gammahigh,13,lh.17Networks_12-7,0.19318724317746508,0.18873560113778257,0.020222365114706597,267,0.5727614504229924,0.5820994727175997,0.032181659971125605,0.44990044124818307,0.9960335711198832,1.0
gammahigh,14,lh.17Networks_12-3,0.19364684683365332,0.18829836217464369,0.021349255318055066,267,0.5720721788018767,0.5821749836009232,0.03269017897799301,-0.05211277029883599,0.9959957212687147,1.0
gammahigh,15,lh.17Networks_12-1,0.20243826323372136,0.19944967300748231,0.023401020841907542,267,0.564675492467537,0.5782498167275041,0.0402783747677573,-1.3340073662601377,0.996682064423121,1.0
gammahigh,16,lh.17Networks_12-5,0.19474938784680954,0.19089875761613262,0.022518373912342304,267,0.5722868816791752,0.5815592182675271,0.03267485889694416,0.19887158763957047,0.9959841037268468,1.0
gammahigh,17,lh.17Networks_10-1,0.19588362375637514,0.18856558220448016,0.024662301485899884,267,0.571080294513959,0.5814604008526354,0.03352738998343239,-0.210383969494522,0.9960881677834303,1.0
gammahigh,18,lh.17Networks_5-2,0.19614090600433776,0.19267213421573698,0.02035157351845128,267,0.5731292164376645,0.579621023535864,0.026884643470490386,0.4243258091851623,0.9961849500519961,1.0
gammahigh,19,lh.17Networks_13-4,0.19220495835178086,0.18704944484932357,0.02115921076953361,267,0.5726481732608831,0.5820652536415204,0.03140313810576567,0.16650507042428062,0.9958449720600593,1.0
gammahigh,20,lh.17Networks_13-5,0.19505968015499714,0.1877848343671299,0.0240139612150835,267,0.57291403755462,0.5817038079945822,0.03164447381520944,-0.5055663273638795,0.9960222307096919,1.0
gammahigh,21,lh.17Networks_13-8,0.19771483459399383,0.19491647414487245,0.023163036571588493,267,0.5707421691852533,0.5799616957838019,0.034641140399037616,-0.37291341379515686,0.996199909330522,1.0
gammahigh,22,lh.17Networks_13-10,0.1883049544572225,0.18144505925074914,0.020165586812398707,267,0.5772397184273272,0.5841816718790347,0.027148175159277387,0.6584927490633874,0.9955732059978424,1.0
gammahigh,23,lh.17Networks_13-12,0.19076746717640572,0.1848757061397672,0.01988473383093921,267,0.5748294968298215,0.5836762115103047,0.03085134299810251,0.5476194340479962,0.9958292269353796,1.0
gammahigh,24,lh.17Networks_13-7,0.19829111912848923,0.194643447214658,0.022222592959969253,267,0.5665929177313808,0.5791215931039203,0.036950623490278806,-0.15690872369533035,0.9963672648434173,1.0
gammahigh,25,lh.17Networks_13-11,0.19452220735565068,0.18980010589131194,0.020603767132087093,267,0.5706092161930238,0.5812430685577814,0.03341254331883149,0.33133173489961365,0.9961267010507336,1.0
gammahigh,26,lh.17Networks_17-2,0.19085642341256864,0.182336750355576,0.020921815274550715,267,0.5756874614187996,0.5839609184538547,0.03116103988638157,0.5038202484042379,0.9957894099332766,1.0
gammahigh,27,lh.17Networks_17-5,0.19163147792798674,0.18503027136900596,0.02161641843656735,267,0.5732821371232414,0.5809904712292818,0.03208713293964577,0.3343508176521822,0.995754284211844,1.0
gammahigh,28,lh.17Networks_17-1,0.2043706355425628,0.20417443306956257,0.02410767103189906,267,0.5631967673658773,0.5754210264516677,0.039694317251499495,-2.02204405565541,0.9967597656378683,1.0
gammahigh,29,lh.17Networks_17-3,0.20334049114907202,0.2014084709900538,0.02482664788443698,267,0.5604446792319684,0.5753553271633702,0.04149207276109768,-1.9565510926226135,0.9967108966254217,1.0
gammahigh,30,lh.17Networks_17-11,0.18737588886387957,0.17992108736985676,0.02154719428349596,267,0.576982849228744,0.5841243163722405,0.028021219115815506,0.5193806991260443,0.9953663424368387,1.0
gammahigh,31,lh.17Networks_17-8,0.19740185649086278,0.19409344265774348,0.021335721767642223,267,0.5672699366536416,0.5799165395863434,0.038126279228257155,0.05056262524825694,0.9963351151928199,1.0
gammahigh,32,lh.17Networks_15-4,0.1903599942059329,0.18467297643457317,0.01935508474871745,267,0.5733374299224973,0.582237141937867,0.029769867393255912,0.6993950903769414,0.9956788241315916,1.0
gammahigh,33,lh.17Networks_15-1,0.19785108804195142,0.1946261965929643,0.023579393403688136,267,0.570662415470615,0.5807990027290006,0.03185441858593908,-0.17807937658616435,0.9962523772268923,1.0
gammahigh,34,lh.17Networks_15-5,0.18813986005264915,0.18286335708410925,0.018190689913732395,267,0.5753741437544524,0.5821853796743509,0.0266709939053759,0.8372208183957889,0.9954635872460699,1.0
gammahigh,35,lh.17Networks_1-2,0.19349683741250695,0.1890121574249667,0.019315741005140052,267,0.573705235947114,0.581514041437961,0.027954932215314355,0.7654233086081282,0.9959163108546714,1.0
gammahigh,36,lh.17Networks_4-1,0.2015371437689694,0.1996909326317209,0.023625061163288864,267,0.5665218010736871,0.5786506556976704,0.03729527227649424,-1.6761373023508175,0.9965547587441399,1.0
gammahigh,37,lh.17Networks_9-2,0.20463097839038666,0.2057834669768794,0.025490302474210247,267,0.5610713554868832,0.5764020827405119,0.04081351912608906,-1.7357260164624118,0.9967898540767284,1.0
gammahigh,38,lh.17Networks_11-4,0.19415485594368934,0.19075045253975725,0.020723712613310404,267,0.5741026783015654,0.5829422816304082,0.031051040637427585,0.4913642477819778,0.9960800474116468,1.0
gammahigh,39,lh.17Networks_11-1,0.19027432032993072,0.1855665800282402,0.018258970730942393,267,0.5775327123284908,0.5827808091863036,0.02278281482659844,0.7806267749940077,0.9956986956991952,1.0
gammahigh,40,lh.17Networks_3-2,0.19622868940614638,0.19280056495769482,0.020915051848256577,267,0.5757626568051858,0.5826987130195631,0.028949750242162578,0.15597662875471613,0.9962573621959566,1.0
gammahigh,41,lh.17Networks_8-6,0.1913121856891809,0.1855674336862585,0.02044937713873685,267,0.5755762887947025,0.5823044188327116,0.02733667323463481,0.5440483568525292,0.9958431145285345,1.0
gammahigh,42,lh.17Networks_8-10,0.18957142910993818,0.1853284572564846,0.019362034112671473,267,0.5774359621707327,0.5848056327970425,0.02793021411110462,0.5919974440070219,0.9957366357641924,1.0
gammahigh,43,lh.17Networks_8-8,0.19261277017052705,0.18603677270510502,0.022334934443245802,267,0.5717246951711351,0.5815523274493112,0.03617432462224553,-0.4136270279392101,0.9958401092941026,1.0
gammahigh,44,lh.17Networks_8-4,0.20199640840293137,0.198487975213112,0.02481471175113574,267,0.5629417711256254,0.5771245166801471,0.03932247582062027,-1.449764350389455,0.9966035477382684,1.0
gammahigh,45,lh.17Networks_8-5,0.19382518057757167,0.18579556303904024,0.022824806962638257,267,0.5694737702087753,0.5823120690686805,0.03840071785090884,-0.1276088175310858,0.9959738981259453,1.0
gammahigh,46,lh.17Networks_8-9,0.19593732810109482,0.1891085096702486,0.024476904545368966,267,0.5675363368185442,0.5804440674932165,0.0376667915854774,-0.3521682709359539,0.9960827928054115,1.0
gammahigh,47,lh.17Networks_7-4,0.19529771044111788,0.1939327191761186,0.02014384624710001,267,0.5774067086565118,0.5836147051806989,0.027161297117672335,0.4089968900284983,0.9962105283987815,1.0
gammahigh,48,lh.17Networks_7-8,0.19685765560003954,0.19403468528987688,0.021998573621129155,267,0.570549014146792,0.579883752382065,0.03606160070135747,0.039326577931830295,0.9962844577897125,1.0
gammahigh,49,lh.17Networks_7-6,0.1956162050569769,0.18983283027450334,0.02293701587129432,267,0.5726067867613097,0.5814604529062171,0.03367773442798561,-0.965336249024429,0.9960739283775756,1.0
gammahigh,50,lh.17Networks_7-1,0.202442334683096,0.20061537444374064,0.024809802502902812,267,0.5628539292327045,0.5766909374459152,0.04092656748373293,-1.5496404660775733,0.9966148506358262,1.0
gammahigh,51,lh.17Networks_14-3,0.18869516520686871,0.18382132689278355,0.0189206428102204,267,0.578816724326389,0.5856533918115714,0.025559753462097354,0.661635591120854,0.9956517367381393,1.0
gammahigh,52,lh.17Networks_14-2,0.1996565129659198,0.19649601885064055,0.023365208628456615,267,0.5678330154571579,0.5797964891849002,0.03757474170316701,-1.1647920032704902,0.996401481248662,1.0
gammahigh,53,rh.17Networks_2-2,0.19182399415929616,0.18852417345873768,0.018886724763228637,267,0.5778424037345495,0.582865244647295,0.023028290963623542,0.7932665863989732,0.9957837939547719,1.0
gammahigh,54,rh.17Networks_16-4,0.19226553118040673,0.1871388059441123,0.01958447954570076,267,0.5764023715525338,0.5833962165155814,0.026632843978682996,0.6753781687705492,0.995890247479046,1.0
gammahigh,55,rh.17Networks_16-2,0.18791881103927255,0.17947498004031537,0.020989319066922356,267,0.5790986434690446,0.5847061776241811,0.024471929518174045,0.5980833720001482,0.9954381520060475,1.0
gammahigh,56,rh.17Networks_16-6,0.18936013261463394,0.18388357866964417,0.019398805498629088,267,0.5757229504790475,0.5829571927565824,0.02791909122133194,0.6978375398735015,0.9956116798448102,1.0
gammahigh,57,rh.17Networks_16-10,0.1954919411574882,0.18933544076938333,0.024731987284249572,267,0.5700760209520873,0.580725444140138,0.03603060177408011,0.1136158576455739,0.9961200788267434,1.0
gammahigh,58,rh.17Networks_16-9,0.20131852492999405,0.20066103203243685,0.024555220658025748,267,0.566632369203607,0.5782534033555974,0.036785542148737804,-0.4743639188090297,0.9965531309927136,1.0
gammahigh,59,rh.17Networks_16-8,0.18973244800778888,0.1825275642920328,0.020710047836732033,267,0.5764477468504204,0.5836472094286569,0.027103212699601104,0.6554747922903322,0.9957187424776556,1.0
gammahigh,60,rh.FreeSurfer_Defined_Medial_Wall-2,0.19841485440550852,0.1952225130973919,0.024059707025212332,267,0.5698656034417596,0.5793108960250716,0.03431652741644378,-0.020104491169519057,0.9963447811657743,1.0
gammahigh,61,rh.FreeSurfer_Defined_Medial_Wall-4,0.1994559080769951,0.1964924902266276,0.025776747317010705,267,0.5637360871058358,0.5777800559059665,0.03900285228218175,-0.1243433211581887,0.9964379712487386,1.0
gammahigh,62,rh.17Networks_6-1,0.19651497908142096,0.19245677231460623,0.02092671375442663,267,0.5730693953251473,0.5801150087358788,0.030956092905665946,0.12500339775203206,0.9962493278118802,1.0
gammahigh,63,rh.17Networks_6-4,0.19301775570936514,0.1885909957385284,0.019830319456117216,267,0.5735700833092048,0.5811750790907613,0.031312835958969484,0.5284999154622597,0.9960697343346563,1.0
gammahigh,64,rh.17Networks_6-8,0.1905304038102771,0.1844503633001752,0.020592671648395396,267,0.5746128751225758,0.5822723116932507,0.02963049407222038,0.590407916898227,0.9956467002311964,1.0
gammahigh,65,rh.17Networks_6-5,0.19880543052192917,0.19553429963983118,0.02452518574464688,267,0.5666920411869666,0.5783471863300761,0.03601581758202917,-0.13432919409176658,0.9964006710283269,1.0
gammahigh,66,rh.17Networks_12-4,0.19211646141430042,0.1867269300336122,0.019835347077512423,267,0.575433923430061,0.5822981838046023,0.029322332678152638,0.5264533863151283,0.9958878500894508,1.0
gammahigh,67,rh.17Networks_12-9,0.19283161270533897,0.18867469625327843,0.020448803051324516,267,0.5734539148655854,0.5835709109698312,0.03307530490971548,0.5486022067991332,0.9959878141576498,1.0
gammahigh,68,rh.17Networks_12-8,0.1925879866504539,0.1878178859943582,0.019943363894004442,267,0.5739045040541628,0.581505293689818,0.030046116782098654,0.5423058348211719,0.9960386660771348,1.0
gammahigh,69,rh.17Networks_12-2,0.1990261963491548,0.19632655175020503,0.023630446200995765,267,0.5655934225636172,0.5773389146548977,0.038078071056670264,-0.05750039406321812,0.9964799241302098,1.0
gammahigh,70,rh.17Networks_12-6,0.1941994936101757,0.18778833432024916,0.02192623955012707,267,0.5753953018986819,0.5827470777150916,0.02850657424168896,0.46066317008573054,0.9959062381181926,1.0
gammahigh,71,rh.17Networks_12-10,0.19249572881341925,0.18437294006960886,0.02372844075895115,267,0.5743039635975283,0.5809664038703872,0.029861107633297926,0.3949219887373006,0.9958259898520205,1.0
gammahigh,72,rh.17Networks_10-2,0.1952382317129013,0.18953779952816807,0.024429213904536572,267,0.5725973066681348,0.5797369041330556,0.030591693391005106,0.2780704513884764,0.9960653949986954,1.0
gammahigh,73,rh.17Networks_5-3,0.1936160967663473,0.18848407595491223,0.02026400155995035,267,0.5729051899194183,0.5805432635930956,0.030858587301562435,0.49076097662821616,0.9960967712112162,1.0
gammahigh,74,rh.17Networks_5-1,0.19567326618948025,0.19361882396364674,0.01994864837375788,267,0.5734190071292502,0.5804065500355037,0.0283271207778404,0.5844832405176107,0.9961580695064338,1.0
gammahigh,75,rh.17Networks_13-6,0.19878606288237965,0.19731981686709052,0.023017709357555483,267,0.5707035960206629,0.5798200540266862,0.032847060766990045,-0.01559906387407806,0.9962763878166512,1.0
gammahigh,76,rh.17Networks_13-9,0.18773416040955973,0.18006234835512785,0.01993901852850801,267,0.5783692501989909,0.5839893383782521,0.024828209094475674,0.680077973706326,0.9955049716212021,1.0
gammahigh,77,rh.17Networks_13-1,0.19549185193526614,0.19045539622491733,0.021549736909869256,267,0.5712536803408726,0.5805074569546527,0.03381681811781618,0.4068265603052289,0.9962638106893515,1.0
gammahigh,78,rh.17Networks_13-3,0.1901198846697632,0.1848683829649144,0.019411446375194735,267,0.574865909786514,0.5833651425545977,0.02879045203939757,0.5808887636530603,0.9956965501694577,1.0
gammahigh,79,rh.17Networks_13-2,0.19164925473528685,0.1834256875441977,0.02237871173686888,267,0.5749868112057881,0.5829751087444885,0.02742629371792289,0.44015377452040644,0.9957409185126201,1.0
gammahigh,80,rh.17Networks_17-6,0.1884194291348688,0.18030735761704805,0.020362139147695312,267,0.5759629089206876,0.5835610081511861,0.027463902238354397,0.6221520254108903,0.9955440264788257,1.0
gammahigh,81,rh.17Networks_17-10,0.18867632551392616,0.18179490181814986,0.01991058077751208,267,0.5755454929368173,0.5840106488268159,0.029301215179844912,0.6000395559462675,0.9955471379708203,1.0
gammahigh,82,rh.17Networks_17-4,0.20344025198075436,0.20356365387179778,0.024524278005799878,267,0.5641523803988063,0.5767598032237897,0.0354678335376693,-0.6520699326233002,0.9967384053694591,1.0
gammahigh,83,rh.17Networks_17-9,0.19907889596171557,0.19693993235930585,0.024660625059379715,267,0.5660113633867438,0.5793562939749647,0.03963436114519345,-0.11555290824272743,0.996417586701859,1.0
gammahigh,84,rh.17Networks_17-7,0.19846949264120703,0.19476675614317115,0.025451139527102578,267,0.5654227895909218,0.5791320292365666,0.03945712164039747,-0.1757631973867084,0.996362927680653,1.0
gammahigh,85,rh.17Networks_15-3,0.190046596904757,0.18452444246151728,0.019630390980956494,267,0.5768731310719744,0.5836105171843553,0.026654803151539896,0.7092637406026422,0.9956680840863437,1.0
gammahigh,86,rh.17Networks_15-2,0.19669691630593736,0.19199759652762577,0.023500664417828263,267,0.5714106199904134,0.5800615116321024,0.03286872806017401,0.20225717006327862,0.9961926076759385,1.0
gammahigh,87,rh.17Networks_15-6,0.18794987433013588,0.18356036925746474,0.018180300506185326,267,0.5778318960974917,0.5837713252495483,0.02585771600698855,0.7989273697201829,0.9954626234345951,1.0
gammahigh,88,rh.17Networks_1-1,0.1927744963584154,0.18885530400882955,0.019316623984389405,267,0.5811989342216117,0.583515849141803,0.019488180338693612,0.7973508720349095,0.995844954874011,1.0
gammahigh,89,rh.17Networks_4-2,0.20041012275145717,0.19733438500888126,0.024213461281790076,267,0.5668854981179403,0.5766762617041541,0.034819615385083574,-0.39461149399810264,0.9965170868722453,1.0
gammahigh,90,rh.17Networks_9-1,0.20258172497843976,0.20212463782657583,0.025526996141582804,267,0.5620238750863458,0.5765562101561522,0.04076233031494049,-0.47813523182477885,0.9966718370090202,1.0
gammahigh,91,rh.17Networks_11-3,0.19407550961653167,0.19120335548760012,0.020474336319907586,267,0.5743084716311087,0.5826342623106399,0.029876440430252213,0.5101530497516894,0.9960696752390332,1.0
gammahigh,92,rh.17Networks_11-5,0.19224729230713608,0.18790535986195356,0.019918236906341213,267,0.5758873165551504,0.5847678744494115,0.029156804283368785,0.57252021728992,0.9959241395457877,1.0
gammahigh,93,rh.17Networks_11-2,0.1901481142312393,0.18647165443927438,0.018148229554214322,267,0.5772338889603927,0.5833420822609302,0.02466804478752853,0.8103792581281495,0.9956930014944154,1.0
gammahigh,94,rh.17Networks_3-1,0.19553150910713263,0.1915822583546889,0.020365096686172684,267,0.574291147836577,0.5812272717572669,0.030364738427540883,0.4169211652263383,0.9962154529800997,1.0
gammahigh,95,rh.17Networks_3-3,0.19360385318347045,0.1872209106033793,0.02227285754048469,267,0.5733974808821057,0.5793468953979033,0.02804942038117662,0.1783045965253973,0.9959399864722956,1.0
gammahigh,96,rh.17Networks_8-2,0.19323541945389777,0.18650391520472373,0.022956311225276128,267,0.5752349166581222,0.581507383717365,0.029248762649516303,0.40010762478888334,0.9959606073463299,1.0
gammahigh,97,rh.17Networks_8-3,0.19116891796075786,0.1855531399731631,0.020008894438552596,267,0.5758742306158864,0.5834400957505936,0.028467254100689326,0.6015227658596329,0.9958556605010686,1.0
gammahigh,98,rh.17Networks_8-11,0.19191591182436546,0.1862383458982308,0.01986514972611792,267,0.5756017361446797,0.5836869165922083,0.028803752871376976,0.5997866998878569,0.9958813850769381,1.0
gammahigh,99,rh.17Networks_8-7,0.19083152846487927,0.18296890618875258,0.02078224889905089,267,0.5749710545759666,0.5833986389700788,0.030161403111220786,0.3678897370925147,0.9957283907272926,1.0
gammahigh,100,rh.17Networks_8-1,0.20005643774260415,0.19941292197521446,0.02512288061993239,267,0.5631006286922963,0.5771145144539048,0.0408734544897506,-0.22744177770475854,0.9964981301116096,1.0
gammahigh,101,rh.17Networks_7-3,0.19443533280337874,0.19136417829874738,0.019886899820953503,267,0.5751348754960729,0.5833728172929683,0.02861962654714329,0.5189218896979265,0.9961444793385451,1.0
gammahigh,102,rh.17Networks_7-7,0.19616308561222268,0.1909383884652682,0.022127998033731507,267,0.5691352236457111,0.5793748334591555,0.033797330329334685,0.1899798583596898,0.9962392430451424,1.0
gammahigh,103,rh.17Networks_7-5,0.19396729367991275,0.18572865693125704,0.022206079345921968,267,0.5739634669519522,0.5804110202982377,0.02986409639120212,0.028208385925064847,0.9959628824018335,1.0
gammahigh,104,rh.17Networks_7-2,0.20098497436105,0.19898021012654812,0.025491784098099518,267,0.5635308831739096,0.5771372688110576,0.039927504744094136,-0.38096423956493086,0.9965704701233941,1.0
gammahigh,105,rh.17Networks_14-1,0.19970869974107197,0.19608469541001172,0.023285148523078204,267,0.5694843855486792,0.5789390042105113,0.0341336744279783,-0.2551786799432793,0.9964476286930655,1.0
gammahigh,106,rh.17Networks_14-4,0.1985518991747424,0.19570144250430555,0.02456245605120195,267,0.5647946040002142,0.5791112315037145,0.04386534199520586,-0.004144236066958946,0.9963458066387458,1.0
gammalow,0,lh.17Networks_2-1,0.19201212674600937,0.19205439551043824,0.011957994018118692,267,0.6079644738696831,0.6093903423746949,0.015374578816271212,0.9376533390425804,0.9980021692111893,1.0
gammalow,1,lh.17Networks_16-1,0.19376037673376953,0.19360478156247155,0.012501485831177283,267,0.6064712141740609,0.6092293524896188,0.019048287271073574,0.9229064648164468,0.9980001676082062,1.0
gammalow,2,lh.17Networks_16-3,0.1801692627267409,0.17734073442393836,0.010598263614398959,267,0.618946461576128,0.6194825083286095,0.011160652813424552,0.9342796602090379,0.9973010443511955,1.0
gammalow,3,lh.17Networks_16-5,0.19049400253331275,0.19011417457643906,0.011384142624573162,267,0.6098948675214746,0.6109545985612976,0.01120141776501082,0.9337767788580618,0.9979554892639076,1.0
gammalow,4,lh.17Networks_16-7,0.18623052437257212,0.18271278713515549,0.012494735445218529,267,0.6138581772931636,0.6155703517001307,0.016232019076223313,0.9204598336083374,0.9976511207648089,1.0
gammalow,5,lh.FreeSurfer_Defined_Medial_Wall-1,0.18622235730752001,0.18363446594207053,0.01217440443929957,267,0.612638968866182,0.6151345385704674,0.017949401503197134,0.926933189862534,0.9976137703676493,1.0
gammalow,6,lh.FreeSurfer_Defined_Medial_Wall-3,0.18538899135465534,0.18142876032205163,0.01415142367972596,267,0.6156449713324924,0.6164848643863787,0.014034116297477004,0.8880545684257887,0.9975550803681117,1.0
gammalow,7,lh.17Networks_6-2,0.2055290325383055,0.20668914889567946,0.014084466766631446,267,0.5981318157714426,0.603726625388672,0.029978159385025224,0.7439700497563234,0.9985322858878337,1.0
gammalow,8,lh.17Networks_6-3,0.20017325686779955,0.19915651775129453,0.014349370699707577,267,0.6024670664191097,0.6079930515223243,0.027138243764848146,0.8204250551545208,0.9983229555018667,1.0
gammalow,9,lh.17Networks_6-7,0.18475986187074775,0.18358989521507205,0.009415992111658488,267,0.613906201875805,0.613572636099862,0.010130773701886215,0.9399978188221224,0.9976520894839523,1.0
gammalow,10,lh.17Networks_6-6,0.19276273554737952,0.19084106877163368,0.013798104104005584,267,0.6117384963812107,0.6127146163177701,0.015353942908385107,0.8686197055865936,0.9979659656883029,1.0
gammalow,11,lh.17Networks_12-11,0.1882333555913932,0.1855088185674535,0.013033877564808505,267,0.611680136033658,0.6129939452200521,0.013853902581472032,0.923647301065445,0.9977238854767861,1.0
gammalow,12,lh.17Networks_12-12,0.19021421999344357,0.18800720794071116,0.012603597545256928,267,0.6110252963877811,0.6127291611322522,0.01597882245815502,0.9220066001050354,0.9978164341840847,1.0
gammalow,13,lh.17Networks_12-7,0.19256640057369945,0.1897143169452074,0.013755138111595625,267,0.6102378553360395,0.6132412140151319,0.017470783577229358,0.8942547790598939,0.9979736561881152,1.0
gammalow,14,lh.17Networks_12-3,0.19945788727098004,0.1995566898443246,0.012704507678426343,267,0.6021269178995278,0.6043791746280588,0.019738601018064753,0.8935601155043169,0.9983072725530392,1.0
gammalow,15,lh.17Networks_12-1,0.1921717697980834,0.1901295172260866,0.013772382896123531,267,0.6114913498053912,0.6125469025346023,0.016607928532422364,0.887384566092029,0.9979263740560801,1.0
gammalow,16,lh.17Networks_12-5,0.18454408084282678,0.18257594857535311,0.01005677837080857,267,0.614248979322842,0.615218085172501,0.009729401582485957,0.9413264833448999,0.997599376754286,1.0
gammalow,17,lh.17Networks_10-1,0.181418171728891,0.1779330814715282,0.012530508108801556,267,0.618976921350595,0.6199526589663916,0.013465100870179166,0.9135723339893727,0.9973502502337659,1.0
gammalow,18,lh.17Networks_5-2,0.1978001899327829,0.19886312469153314,0.012749781050264006,267,0.6050173451482501,0.6063445468777899,0.015312647642418627,0.9092819908925371,0.9982453768088216,1.0
gammalow,19,lh.17Networks_13-4,0.19566681384330745,0.19555737118302932,0.012353509607769587,267,0.605946712785361,0.6073143715746515,0.016476212533815978,0.9143681094145083,0.9981544526345144,1.0
gammalow,20,lh.17Networks_13-5,0.18225050683568672,0.17874855407459117,0.012354094909847103,267,0.617684495214356,0.6185002965533573,0.012636087825368247,0.9212234578561372,0.9974054028329074,1.0
gammalow,21,lh.17Networks_13-8,0.18489220080018925,0.18257410362730425,0.01082430865462285,267,0.6145385883037969,0.6153083952189506,0.010305935885205323,0.9403282809897654,0.9975893325687074,1.0
gammalow,22,lh.17Networks_13-10,0.1852031351792038,0.1822624162792962,0.012151739375482756,267,0.6139620198647574,0.6148624592031366,0.013251987878760463,0.9278621489538318,0.9975626199030082,1.0
gammalow,23,lh.17Networks_13-12,0.19000031186886399,0.18748725310060363,0.013371721653620258,267,0.6105808656418187,0.6129340776759018,0.01962149872589024,0.9107633595722819,0.9978349133848188,1.0
gammalow,24,lh.17Networks_13-7,0.189543830871804,0.18697076488557055,0.013283267946898528,267,0.6124399166586217,0.6137305739606403,0.016199024633467764,0.8995771605345654,0.9978283314982377,1.0
gammalow,25,lh.17Networks_13-11,0.19198657424534657,0.1888431589951555,0.013797616111046119,267,0.6117191814548584,0.6134876258147683,0.013561869694169648,0.8919435088078904,0.9979500567799797,1.0
gammalow,26,lh.17Networks_17-2,0.1889564959628535,0.18640424245117537,0.013569361200755687,267,0.6135067810633608,0.6139966825974834,0.013738817413659734,0.9147909087901311,0.9977361150467786,1.0
gammalow,27,lh.17Networks_17-5,0.19005513374926117,0.19035176600485285,0.01125905186733738,267,0.610712923352223,0.6116098036041901,0.012417493576517483,0.9348692545910814,0.9979015905817321,1.0
gammalow,28,lh.17Networks_17-1,0.18985638864244198,0.18664144783669542,0.013791190613057691,267,0.612618873588472,0.6141220728833852,0.015350044710389912,0.8923447579120234,0.997798293024985,1.0
gammalow,29,lh.17Networks_17-3,0.18848041305269853,0.18553967977925095,0.014225324918452135,267,0.6117357916031628,0.6147792632629459,0.021043075342928864,0.8795303359230929,0.9977217516070144,1.0
gammalow,30,lh.17Networks_17-11,0.17701706710491646,0.17489214784560098,0.00977410303132265,267,0.6217499091394492,0.6217083742379615,0.00847433583662235,0.9351925388652059,0.9971437733317924,1.0
gammalow,31,lh.17Networks_17-8,0.19328588628230262,0.19056586205542772,0.013688470131267992,267,0.6107871882296402,0.6120106050872459,0.015649670620323408,0.8822720058541013,0.9980073177522661,1.0
gammalow,32,lh.17Networks_15-4,0.1870403336792184,0.18729822273265878,0.010197773266670753,267,0.6117420255228827,0.6122752427361119,0.00978795659965317,0.941778583589532,0.9977330539689837,1.0
gammalow,33,lh.17Networks_15-1,0.18506026157795807,0.18260095156159206,0.011123032126409124,267,0.6132894664423968,0.6150668510741648,0.016492430255823778,0.938248442532091,0.997569827830373,1.0
gammalow,34,lh.17Networks_15-5,0.18830489328274763,0.18768556695127897,0.010831086262103827,267,0.6106541787040459,0.6117329735406971,0.01160604636763007,0.9379578029850836,0.9978695358192576,1.0
gammalow,35,lh.17Networks_1-2,0.1909666656828814,0.1901966762910393,0.011635587759320016,267,0.6092282107844175,0.6099953872401189,0.01254307161305414,0.9341969365462917,0.9980355864224094,1.0
gammalow,36,lh.17Networks_4-1,0.19673267317113646,0.19508088798603182,0.01383720154377398,267,0.6079086457645949,0.6101871693376699,0.019959865877026448,0.8630630608016326,0.9981298896693669,1.0
gammalow,37,lh.17Networks_9-2,0.18870157743757632,0.1846900653878104,0.015391511684578458,267,0.6149354753725926,0.6156208606753142,0.014034639192794582,0.8419287861916169,0.9977040265319708,1.0
gammalow,38,lh.17Networks_11-4,0.1928950736453497,0.19145872641835465,0.012645682775210056,267,0.6097218207519782,0.6110570396400116,0.012803465230991056,0.9204628925966016,0.9979308365154214,1.0
gammalow,39,lh.17Networks_11-1,0.19488335152426722,0.1952311188645758,0.012938585995738624,267,0.6047049428517488,0.6071556149467172,0.017775033334149076,0.9141944828578872,0.9980672532053483,1.0
