parcel_idx,label,hemi,x,y,z,rho_mean,rho_std,n_subjects
383,7Networks_RH_Vis_21-rh,rh,22.953943878527312,-98.85429485424145,8.0702184019862,0.4805676893782071,0.010405236515854016,1093
384,7Networks_RH_Vis_22-rh,rh,40.80733049657356,-80.73856837441477,12.199606854949842,0.4375210172530505,0.022377653138854172,1093
385,7Networks_RH_Vis_23-rh,rh,12.053622078929484,-93.16523015549988,17.63867736100133,0.4276900986418037,0.02550903176908313,1093
386,7Networks_RH_Vis_24-rh,rh,16.748238741801334,-67.17483728848971,18.483881677480845,0.43861869641173246,0.019605569521674096,1093
387,7Networks_RH_Vis_25-rh,rh,3.802205753045451,-80.82202438714127,21.99782957532992,0.4300873890062146,0.025170625921228137,1093
388,7Networks_RH_Vis_26-rh,rh,25.90658140854097,-85.26218314909599,18.995517891897283,0.42634290686450727,0.024991316229203406,1093
389,7Networks_RH_Vis_27-rh,rh,32.80195320238213,-77.03491728430505,22.98504142338047,0.4346034951110957,0.021770242122044373,1093
390,7Networks_RH_Vis_28-rh,rh,14.670695726346162,-77.49335751291049,32.26194643246925,0.4320762467119464,0.022490307051986652,1093
391,7Networks_RH_Vis_29-rh,rh,16.143456727149132,-86.62943916770764,35.24504573317061,0.4537344538998963,0.017234853198499246,1093
392,7Networks_RH_Vis_3-rh,rh,34.348148072284204,-56.77809410095215,-19.407818172288977,0.4761230027569532,0.012029831694718204,1093
393,7Networks_RH_Vis_30-rh,rh,26.223940292994182,-74.16139449013605,34.68717503106153,0.44962666401363194,0.016740581053072395,1093
394,7Networks_RH_Vis_4-rh,rh,35.16700399588354,-74.64857728140694,-15.22465385117146,0.45215679259820096,0.01984464113680719,1093
395,7Networks_RH_Vis_5-rh,rh,27.712463258849787,-53.399379567567465,-9.545823355737676,0.4498123025375936,0.020373833450806317,1093
396,7Networks_RH_Vis_6-rh,rh,23.59006001016368,-73.18717395533686,-10.34537283130314,0.45385808013362755,0.018494589129190702,1093
397,7Networks_RH_Vis_7-rh,rh,18.001350845446428,-37.05780879390296,-10.671143614504324,0.46223516926682207,0.014330889892873663,1093
398,7Networks_RH_Vis_8-rh,rh,20.84336173317649,-88.07011144464666,-11.322577492107044,0.45246822123069336,0.019472234502280892,1093
399,7Networks_RH_Vis_9-rh,rh,47.3416371365811,-67.99293328549,-7.595575102717007,0.45718712640414183,0.018968190190732613,1093
