parcel_idx,label,hemi,network,tau_mean,tau_median,tau_std,rho_mean,rho_median,rho_std,tau_exp_r2_mean,rho_r2_mean,ts_var_mean,ts_rms_mean,n_subjects,x,y,z,alpha_rel,beta_rel,gamma_rel,spectral_slope
295,7Networks_RH_Limbic_OFC_4-rh,rh,Limbic,0.0412898130526074,0.0374583607704794,0.0185084436149043,0.6032317646035078,0.6024103546801954,0.0105338955566091,0.6454702677706722,0.9999164330363182,1.0,1.0,208,21.647665709591983,39.92307148622663,-19.1825046475014,0.10278120121887481,0.288056959954851,0.15267281275216868,0.5672240982215108
296,7Networks_RH_Limbic_OFC_5-rh,rh,Limbic,0.0305331769412046,0.0250093567797426,0.0172421192939061,0.6073550864960422,0.604798085125213,0.0141464280015224,0.572911976087138,0.9999016166020662,1.0,1.0,208,4.75263882353461,19.991875132865456,-21.278777542904283,0.11753242455044789,0.33028755647328367,0.17582291060180996,0.44302708226245086
297,7Networks_RH_Limbic_OFC_6-rh,rh,Limbic,0.0177279736090344,0.0155331780715069,0.0117607426587277,0.60635463072043,0.6060270197704787,0.0092525523197638,0.6780090430156208,0.9998913217685969,1.0,1.0,208,9.64704330301122,60.16479338558054,-14.816802146084886,0.12316215275172601,0.3653657473267249,0.19369192601443694,0.3293961299115072
298,7Networks_RH_Limbic_TempPole_1-rh,rh,Limbic,0.0269270085321008,0.024529895415374,0.0114038143615868,0.6050349851106379,0.6038683295943594,0.0113992302118592,0.5446110799590913,0.9999017689520732,1.0,1.0,208,29.57476182487297,-4.768859522915494,-38.516588140360106,0.13611737547485464,0.3312620933125231,0.17072264253653466,0.4542903454374163
299,7Networks_RH_Limbic_TempPole_2-rh,rh,Limbic,0.0179090240268243,0.0147552700309954,0.0103997509731614,0.6103942258278668,0.6071458851819428,0.01552452057395,0.6194545344575693,0.9998818255236094,1.0,1.0,208,50.46374282550454,-11.901481811003816,-38.40162119668476,0.12642796168521167,0.3750767905538055,0.20928459827386095,0.2738558461540336
300,7Networks_RH_Limbic_TempPole_3-rh,rh,Limbic,0.0309939555711748,0.029641295050053,0.0119985612370893,0.607217460387378,0.6036902929000454,0.0173175893374023,0.5059562954901764,0.9998990650999569,1.0,1.0,208,40.75116325458247,11.491265406882215,-37.33728399119926,0.1149847924645633,0.32502671940371003,0.1773529056316422,0.45494457881301387
301,7Networks_RH_Limbic_TempPole_4-rh,rh,Limbic,0.0149349707643623,0.0121723969556589,0.0089609206529497,0.6091532764606639,0.6060293644521856,0.0156830405864253,0.7027885032002683,0.9998823429082024,1.0,1.0,208,39.96872856977906,-18.480383260926203,-28.571150450309965,0.1346487346573964,0.37624863827451926,0.20447970063413845,0.28253290294082783
302,7Networks_RH_Limbic_TempPole_5-rh,rh,Limbic,0.0296501877865889,0.0277612289908703,0.0130480402358976,0.6082546334435176,0.6042500216464195,0.0173915253192876,0.5266701894959168,0.9998983088858292,1.0,1.0,208,30.64272738968509,8.083568287685285,-28.46018266790584,0.11536634074664835,0.3263672524148298,0.17729443844168447,0.45148892976023736
303,7Networks_RH_Limbic_TempPole_6-rh,rh,Limbic,0.0107089649025954,0.0085075456013972,0.0071579191181679,0.6111884467602536,0.6070164032285961,0.0169848988622518,0.7984379226282943,0.9998732914416876,1.0,1.0,208,47.899293777127525,-32.70247620545858,-26.52756239179969,0.1302910851617263,0.39631733011657,0.2205899754039336,0.19816830305308428
304,7Networks_RH_Limbic_TempPole_7-rh,rh,Limbic,0.0194566276395417,0.0173023024225576,0.0091292666501017,0.604277083174804,0.6030031791602697,0.0120451528121171,0.6494307159628584,0.9998974870061772,1.0,1.0,208,22.43537580966949,-20.49568425392618,-25.147459710130885,0.1547690531626313,0.34723482430503017,0.17198904738755996,0.41925109862235255
305,7Networks_RH_SalVentAttn_FrOperIns_1-rh,rh,SalVentAttn,0.0316509904422673,0.0306460668554156,0.0100844443041969,0.6008770382204551,0.6000943116938031,0.0107727508059892,0.6369201959686921,0.9999137048241754,1.0,1.0,208,41.981187423676936,-0.3311610826986136,-14.979981759577306,0.13166009987798466,0.2837045814706019,0.14313043260192918,0.6378556254370717
306,7Networks_RH_SalVentAttn_FrOperIns_2-rh,rh,SalVentAttn,0.029111264659324,0.0284067448710505,0.0116605735851445,0.6044290353021258,0.602393889971558,0.0135208011101534,0.584842464293891,0.9999019427874268,1.0,1.0,208,40.967557941644,7.767952047509537,-2.0754919730171832,0.11597567718223141,0.30936535817459276,0.16636008629512475,0.5164379419900823
307,7Networks_RH_SalVentAttn_FrOperIns_3-rh,rh,SalVentAttn,0.0165146715883102,0.0152533202355495,0.0071388580401712,0.6041452766500398,0.6036976620261232,0.0095854701729345,0.6986323739533037,0.999891361485196,1.0,1.0,208,41.30119235476932,-13.839918048961742,-4.574036725030558,0.13889256950742335,0.3473669397754612,0.1822961744579704,0.41170624179194454
308,7Networks_RH_SalVentAttn_FrOperIns_4-rh,rh,SalVentAttn,0.0221522388974048,0.0214680067998459,0.0089972790053118,0.6059760229207781,0.6033294054277174,0.0140057968343406,0.6071019216141322,0.9998938167385786,1.0,1.0,208,39.12488603397291,0.0287277889723072,6.171664282352644,0.12611103230628737,0.33724985059614043,0.1779789846754875,0.4327875209635508
309,7Networks_RH_SalVentAttn_FrOperIns_5-rh,rh,SalVentAttn,0.0202175176638512,0.0186601914822964,0.0086467537799708,0.6023853579959719,0.6005644461850198,0.0140189646418994,0.7194681636684821,0.9999041142058944,1.0,1.0,208,36.11202239439376,21.28192997667333,5.602545683507199,0.1387972410658726,0.33046577401954585,0.15193328673415757,0.5078278828055662
310,7Networks_RH_SalVentAttn_FrOperIns_6-rh,rh,SalVentAttn,0.0144537175492204,0.0129301942086978,0.007278352560977,0.6009399133205817,0.5992275022932609,0.0139772609572813,0.8066546130379721,0.9999004838249296,1.0,1.0,208,37.42141387129077,4.213974989060351,11.4872019834469,0.15141430596938332,0.3463337411718145,0.1559636745468738,0.4777981026019484
311,7Networks_RH_SalVentAttn_FrOperIns_7-rh,rh,SalVentAttn,0.0114180285746399,0.0096822993940321,0.0063103908043597,0.6056325212127095,0.6037944747458641,0.0140494291561135,0.8085437453916302,0.9998828810671432,1.0,1.0,208,49.48076854091836,2.962070921519501,4.01449540630413,0.1378697046123723,0.37597963359481384,0.19314149731626473,0.32450355616314447
312,7Networks_RH_SalVentAttn_FrOperIns_8-rh,rh,SalVentAttn,0.0115505117374233,0.0093278291784875,0.0077407660828051,0.6041301891860854,0.6029872309593944,0.0116413341515124,0.8110593397466253,0.9998851702750746,1.0,1.0,208,52.82435532654224,10.208086172739664,13.132418039148408,0.13701944362248786,0.3758421340940016,0.18923369192419132,0.3356897016347514
313,7Networks_RH_SalVentAttn_Med_1-rh,rh,SalVentAttn,0.0173521809777877,0.0159485494523558,0.0087490434432012,0.5970605880938156,0.5959304970574737,0.0114232129896643,0.8689185890216422,0.999924155282502,1.0,1.0,208,7.585728896351961,16.395244640006116,36.34647055067254,0.14279038428090055,0.32402723903938907,0.11888341088615466,0.6284626400953454
314,7Networks_RH_SalVentAttn_Med_2-rh,rh,SalVentAttn,0.0158091333226634,0.0146243189682666,0.0090949248905083,0.5958145267002029,0.5947045973018333,0.0124610840214426,0.8754698296125104,0.9999296138531116,1.0,1.0,208,7.356912833743144,0.2745236418781872,43.25901147537145,0.17674049219258348,0.3201042483105237,0.10872357835306862,0.6419651332775348
315,7Networks_RH_SalVentAttn_Med_3-rh,rh,SalVentAttn,0.0113886410016204,0.0098497475742273,0.0078052539486461,0.6016153084423489,0.6016054183487626,0.0070061677941091,0.7909446450468542,0.9998912216088932,1.0,1.0,208,12.931206527275124,-32.72201663002449,41.92644299917271,0.18650420036809656,0.3648053930583113,0.18036571971536086,0.34217154496351265
316,7Networks_RH_SalVentAttn_Med_4-rh,rh,SalVentAttn,0.0115053607886056,0.0096982793134048,0.0092304181618169,0.6005914380365615,0.6001972668673379,0.0110871624996637,0.856830335367541,0.9999000180507048,1.0,1.0,208,6.036390720934108,9.63839429282192,53.73862471096758,0.14335634059931748,0.3572821925290722,0.16650666566697264,0.44505779110813853
317,7Networks_RH_SalVentAttn_Med_5-rh,rh,SalVentAttn,0.0173931399906891,0.0164255326397662,0.0062051871111472,0.5937620255208684,0.5931351378359238,0.009648869419718,0.7104863338073419,0.9999284379742912,1.0,1.0,208,12.367558380722496,-43.91977046210052,52.13398835494717,0.27860214937443295,0.3126051481134975,0.10176461883637511,0.5981506400073703
318,7Networks_RH_SalVentAttn_Med_6-rh,rh,SalVentAttn,0.0128858584440609,0.0117761969538122,0.0057834356245738,0.5972751936493059,0.5978825875187472,0.0063781703735679,0.8093618597902166,0.99990686089339,1.0,1.0,208,11.300935133474844,-32.3369916845251,47.6872664670591,0.21341569019976084,0.3466436282904013,0.1466277421114144,0.4466561426175968
319,7Networks_RH_SalVentAttn_Med_7-rh,rh,SalVentAttn,0.0096565347864427,0.0077921888461273,0.0081143708068032,0.6006873224398801,0.6008786988408428,0.007482087578591,0.8605724214572213,0.9998946192349786,1.0,1.0,208,6.491606072125681,-2.784925786840172,65.25174341290437,0.15165520810148045,0.36939702656579226,0.17862323171606195,0.37952378527307035
320,7Networks_RH_SalVentAttn_Med_8-rh,rh,SalVentAttn,0.0107659478697755,0.0084611239271029,0.0109708068354915,0.6001413842651628,0.6002757700894649,0.0100827837276357,0.8564857524973454,0.999897020337441,1.0,1.0,208,16.81648499379724,5.63756817630571,66.50696219428112,0.15103152768557165,0.36431886468723795,0.17330856518411453,0.3997073527266028
321,7Networks_RH_SalVentAttn_PFCl_1-rh,rh,SalVentAttn,0.0133388539242908,0.011553624434344,0.0085718213525727,0.6024489401027754,0.6024713543005941,0.0095714371509409,0.8194341407359327,0.999901157653679,1.0,1.0,208,32.15586728276433,39.53848211614935,26.49043172801937,0.13578071075376716,0.3676742025502878,0.16603254836547723,0.397835502602914
322,7Networks_RH_SalVentAttn_PrC_1-rh,rh,SalVentAttn,0.0117448472572401,0.0096725923953423,0.0087137674017998,0.5987055937300167,0.5991658030038054,0.0106204913110039,0.8449551504684703,0.9999057174403294,1.0,1.0,208,47.79780671762865,2.261418284220232,39.861866790194846,0.15118503917834972,0.3658930391603381,0.15471057203295932,0.43483375455655576
323,7Networks_RH_SalVentAttn_TempOccPar_1-rh,rh,SalVentAttn,0.0083989323079348,0.0068974067481063,0.0062819536809149,0.6052151110567178,0.6045123219099149,0.0113821587803321,0.8677855138580729,0.9998811137960713,1.0,1.0,208,56.839385596949136,-50.53383529395388,8.114580490562524,0.15162889026893445,0.38673931968614694,0.20114190854006203,0.27793351872391203
324,7Networks_RH_SalVentAttn_TempOccPar_2-rh,rh,SalVentAttn,0.0135671252510786,0.0127146618080697,0.005616804689073,0.5991295345206654,0.5997519276459481,0.0069733980245577,0.8107317900944178,0.9999005594687196,1.0,1.0,208,48.91662306793791,-42.87915146740702,10.04337062687964,0.1806497355578404,0.3420260707203442,0.1569343607491948,0.48345080447929556
325,7Networks_RH_SalVentAttn_TempOccPar_3-rh,rh,SalVentAttn,0.0091385603958267,0.0074553007446294,0.0061828842280782,0.6043577000070299,0.6041121626867987,0.0121072222398543,0.8569168335204916,0.9998851006581172,1.0,1.0,208,58.09814796935924,-44.78331820751239,18.535297371133808,0.1571041909303197,0.38094892408691655,0.19309044095846192,0.3094767384629212
326,7Networks_RH_SalVentAttn_TempOccPar_4-rh,rh,SalVentAttn,0.0113200550976977,0.0100804236533933,0.0060568104575189,0.6020234232898323,0.6014402296576322,0.0122825487411646,0.8329127048029624,0.9998947391173216,1.0,1.0,208,54.739830735150505,-34.855605098672584,23.026261487589704,0.17088121936898967,0.3632231958683002,0.17099382248500164,0.3980891908802516
327,7Networks_RH_SalVentAttn_TempOccPar_5-rh,rh,SalVentAttn,0.0101090860710386,0.0084879076561158,0.0059344929876004,0.6023437931494748,0.6028199842090768,0.0076883629495277,0.8429604065406254,0.999889401236432,1.0,1.0,208,57.69827638294981,-26.170714910608453,25.365206347647494,0.15663590176784806,0.3792606502512041,0.18267266412644947,0.3345496715878732
328,7Networks_RH_SalVentAttn_TempOccPar_6-rh,rh,SalVentAttn,0.0094200577536504,0.0074855615628285,0.00701325013121,0.6034957311392228,0.6032670163557022,0.0111020090420204,0.8542212709237493,0.9998873976628628,1.0,1.0,208,59.34533298094891,-32.21774297913004,35.75224575922389,0.15619527082862703,0.3842214427779688,0.18763806438215366,0.31165586383699356
329,7Networks_RH_SalVentAttn_TempOccPar_7-rh,rh,SalVentAttn,0.0096928172833046,0.0078890382805697,0.007348988136281,0.6033350004438972,0.6032310456727671,0.0099369798036358,0.8543694747470282,0.9998882337816404,1.0,1.0,208,57.98018251452363,-43.38525100004049,33.54077320859914,0.15679165601674425,0.38256016459636344,0.18430318148877756,0.32702336111079977
330,7Networks_RH_SomMot_1-rh,rh,SomMot,0.0158500818454786,0.0134844846557072,0.0090221532369141,0.6058536463391105,0.6042051873582801,0.0125478474323783,0.7264918938022404,0.999889580110798,1.0,1.0,208,54.16707049868234,-3.1325528045209343,-4.817231903234957,0.13155411228609884,0.3501968578456052,0.18414439443394404,0.41239273831339274
331,7Networks_RH_SomMot_10-rh,rh,SomMot,0.0206886084804916,0.0200850437634151,0.0071492471456293,0.5946447523056964,0.5941488458027477,0.0086645589125717,0.7756659964727616,0.9999250311405756,1.0,1.0,208,40.146711502240336,-30.90476738529288,17.142110249696874,0.20696477667145755,0.30018402455359955,0.10925270475296216,0.689141606696523
332,7Networks_RH_SomMot_11-rh,rh,SomMot,0.0166172692857615,0.0152155109175766,0.0075445400235936,0.6001087461860274,0.599077138801581,0.0125882111874756,0.7869369490467741,0.9999106655126676,1.0,1.0,208,49.124778318940926,-14.59144760785478,14.545440470234732,0.17227997469527,0.33343369807961176,0.1402089838134652,0.5471701527910887
333,7Networks_RH_SomMot_12-rh,rh,SomMot,0.0112922791490402,0.008678387836324,0.0091764305221883,0.605707975445061,0.6037424401029512,0.0143910784659946,0.8196696961349835,0.9998843493218464,1.0,1.0,208,59.36088851699255,-2.1840281121591505,9.89366909256555,0.14416559857062003,0.3752330648390628,0.1928451353685597,0.330139855579522
334,7Networks_RH_SomMot_13-rh,rh,SomMot,0.015697410937479,0.0146030932887947,0.006255863304673,0.5983394310698524,0.5983699922246,0.0073621745315584,0.8000851588419504,0.999910877121226,1.0,1.0,208,47.57107659748623,-25.19497849016773,17.386464291689347,0.18054779677910404,0.3381954043840313,0.13675034804990663,0.5371543603317105
335,7Networks_RH_SomMot_14-rh,rh,SomMot,0.0096461296711962,0.0075061859492625,0.0081421243775111,0.6047707667084354,0.6049128235173865,0.0090874497490664,0.8400738548544966,0.9998839447336274,1.0,1.0,208,62.31803682872227,-15.638313655342374,16.307944854668207,0.14619455987713953,0.38915496170284036,0.19905856636742275,0.2787488993269271
336,7Networks_RH_SomMot_15-rh,rh,SomMot,0.0093312092366887,0.0073870056446087,0.0095282481327856,0.6039410367300807,0.6024149716705025,0.0145943526016492,0.855670675227958,0.9998855128196844,1.0,1.0,208,59.97977982723352,4.343431564284996,31.272222819472805,0.1544136887665688,0.3850514759050312,0.1858903557270214,0.31377668722398067
337,7Networks_RH_SomMot_16-rh,rh,SomMot,0.0110243071466621,0.0093700750893615,0.0088298508980541,0.6010395161962264,0.6010837105884768,0.0096997509004676,0.8379202065939264,0.999896321077565,1.0,1.0,208,55.97383255349066,-8.665662223994998,28.3367738426692,0.16395990408902023,0.36794724170807624,0.16716956688856255,0.396452824722102
338,7Networks_RH_SomMot_17-rh,rh,SomMot,0.0098293984922112,0.0080201379675812,0.0079210927374321,0.6021451849256411,0.6022085465549654,0.0100556595138565,0.8522246895258994,0.9998912345864848,1.0,1.0,208,58.6717884288666,-19.05908757287103,32.782994581967664,0.1627396905779164,0.38039509828383666,0.17812493877134153,0.33553675711304926
339,7Networks_RH_SomMot_18-rh,rh,SomMot,0.0134563090201225,0.0122038300128207,0.0088160566379791,0.5968046265160072,0.5963398857759439,0.010213356906551,0.8347870357945912,0.9999156226722876,1.0,1.0,208,47.22718268174391,-10.461100134712,36.27267553714606,0.18205047520380355,0.3478649924433856,0.13026682526337874,0.5270283503987554
340,7Networks_RH_SomMot_19-rh,rh,SomMot,0.0118585343606605,0.0103437559542997,0.0087201411462387,0.5993049267193381,0.5992863975022992,0.0115403380140113,0.825263338844145,0.9999056148918336,1.0,1.0,208,51.366038976571495,-22.07235040114476,40.97237098522675,0.18452923810352545,0.3682180454120665,0.1458312911432081,0.43321230080889
341,7Networks_RH_SomMot_2-rh,rh,SomMot,0.0091072882396973,0.0072643847468589,0.0066639155727837,0.6079243360125784,0.6056595593939569,0.0144638629699283,0.8452932438537228,0.999877217634588,1.0,1.0,208,62.27627736473283,-24.248087418615007,-1.573212818450381,0.14262262532657838,0.3906506168184676,0.20726502021848764,0.25502290429822727
342,7Networks_RH_SomMot_20-rh,rh,SomMot,0.0137722108322439,0.0125113714534919,0.0070649086394426,0.5952735731224941,0.5951372027428707,0.0087197909792898,0.8523661034885083,0.9999196119674032,1.0,1.0,208,10.85787755087762,-16.374574887003874,42.29369466047548,0.18478964149523955,0.33819119464512143,0.12666329183437589,0.5456905865788513
343,7Networks_RH_SomMot_21-rh,rh,SomMot,0.0121398964585292,0.011007468927709,0.0083446853481239,0.5979891714017929,0.598137304495534,0.0100866758013392,0.7960394974472678,0.9999094499088466,1.0,1.0,208,49.64813986717754,-15.760309406637786,47.72572051218269,0.19787621453437207,0.36851294086209646,0.1416956029805137,0.4229600571024523
344,7Networks_RH_SomMot_22-rh,rh,SomMot,0.0141554904145244,0.0118765489050997,0.0088280407833553,0.5973614513204004,0.5961130367944776,0.0147919465988954,0.7028073077639394,0.9999173666682968,1.0,1.0,208,41.20006065468514,-12.802968873091393,46.234237665905376,0.22846032544462924,0.3542747107367753,0.12621368686615544,0.4541817374013335
345,7Networks_RH_SomMot_23-rh,rh,SomMot,0.01389326848801,0.0121767031149129,0.0088637856829687,0.5971291949970707,0.5973856496366119,0.0107703567013651,0.7393626080725964,0.9999137855150212,1.0,1.0,208,46.0530230812598,-28.567303431632222,53.83086544379609,0.22196748306047304,0.36841948411980463,0.1320696989785042,0.4089651868953373
346,7Networks_RH_SomMot_24-rh,rh,SomMot,0.0119786925617438,0.0105919525930043,0.0077834215380106,0.5982549143327079,0.5977652911919276,0.0087792961615668,0.858939094504608,0.9999086831796078,1.0,1.0,208,7.458931906394709,-9.311182114533056,49.57925182666654,0.15745783082601092,0.3477882396674662,0.1497519506953739,0.4965596709637534
347,7Networks_RH_SomMot_25-rh,rh,SomMot,0.0161615576579174,0.0146247590183503,0.0093811109114969,0.596256636733291,0.5950502495584316,0.0130996648788761,0.6504421547185312,0.9999266677425868,1.0,1.0,208,38.75372867638569,-22.786434736007298,51.48008764435423,0.2535708113646748,0.36059926345135046,0.10905832324860082,0.4491176693570049
348,7Networks_RH_SomMot_26-rh,rh,SomMot,0.0144536851828095,0.0119619784635703,0.0102421729516681,0.5996907466566643,0.5974164967307563,0.0144976207308535,0.6487280584654417,0.9999190697520428,1.0,1.0,208,35.22973374826177,-19.34261807082767,59.3431970309482,0.23050098476926661,0.36642430629599737,0.1288925390153497,0.39806696485886006
349,7Networks_RH_SomMot_27-rh,rh,SomMot,0.0130469766605268,0.0114900750560738,0.0081955853355662,0.5986579569482162,0.598080253648176,0.0129593507398749,0.7602941013316277,0.9999157684531448,1.0,1.0,208,31.363481462422143,-36.75099741151538,59.3115878730634,0.22315858467680477,0.36326294368649636,0.1283674841999975,0.4347139087257899
350,7Networks_RH_SomMot_28-rh,rh,SomMot,0.0133356755319674,0.0119916522386811,0.0056175592703424,0.5974218562520661,0.5968960962588628,0.0118686066086966,0.772035292838084,0.9999167707281444,1.0,1.0,208,29.776935271342367,-42.28359443751994,58.28797455161895,0.23115557082536553,0.35021519741342094,0.12407830349980438,0.4785534697458686
351,7Networks_RH_SomMot_29-rh,rh,SomMot,0.0143780068666689,0.0127005995582012,0.0094168447069683,0.5980758188472669,0.5969443994415009,0.0125794223790784,0.7023689594350201,0.999920371948394,1.0,1.0,208,32.21193271912869,-28.384141826029843,58.18446229538828,0.23286885092072254,0.3626358869170976,0.12264069001790975,0.43582341249553685
352,7Networks_RH_SomMot_3-rh,rh,SomMot,0.0131619131295204,0.0114895028282835,0.0074364959078196,0.6041710130891111,0.6028187232949258,0.0132602648229456,0.7852944971573866,0.9998920501792932,1.0,1.0,208,53.36903767549354,-18.244371210800782,6.734288401347194,0.1557637808956668,0.3611101026805846,0.17537274164448988,0.3974824262078627
353,7Networks_RH_SomMot_30-rh,rh,SomMot,0.0130640048928011,0.011471063075209,0.0090239181752994,0.6005613821799035,0.5966372620015297,0.016939917828939,0.8383889216509904,0.9999234351029992,1.0,1.0,208,3.981809020042419,-24.704219892187027,56.86575749468263,0.19417291307101675,0.34425295535707146,0.12255036384076455,0.5259595594878935
354,7Networks_RH_SomMot_31-rh,rh,SomMot,0.0125464424849213,0.0103756324232577,0.0091702479491752,0.6003086781358041,0.5981438008676745,0.0143104392055435,0.8097162761222959,0.9999152014106936,1.0,1.0,208,28.26973286867142,-11.522211138010023,60.640694184303285,0.1805254218348195,0.3550664832706951,0.13962819035594312,0.46562640767924124
355,7Networks_RH_SomMot_32-rh,rh,SomMot,0.0138070397025102,0.0122759131990385,0.0073474801466759,0.5965183834287204,0.5970844327790557,0.0101053837112737,0.7622344773936611,0.9999155058818564,1.0,1.0,208,8.84448964238402,-41.644575999333306,65.66025912267922,0.24133138055759265,0.3414222560362527,0.130558738175919,0.4795966639081724
356,7Networks_RH_SomMot_33-rh,rh,SomMot,0.0118873846164269,0.0102168191539404,0.0086716801937312,0.5984472239825683,0.5977784758017772,0.0117479764341116,0.8119080627094283,0.999912375927506,1.0,1.0,208,21.113430320995004,-26.097218609210728,60.7053500958978,0.2058782438239828,0.3543218641709962,0.1400330119144469,0.45969695169361613
357,7Networks_RH_SomMot_34-rh,rh,SomMot,0.0121992099448961,0.0112368470736399,0.005623282331273,0.599082114232867,0.5987549486672707,0.0117286298003491,0.7965487107788773,0.9999144284047736,1.0,1.0,208,21.24476136853618,-30.0118748264928,62.39330081939697,0.21613014658877625,0.35521944681489337,0.1333952449954119,0.4570472576348495
358,7Networks_RH_SomMot_35-rh,rh,SomMot,0.0114562485870602,0.0097410425488162,0.0070337894063164,0.598838371970496,0.5995744638020131,0.0109331038226981,0.796673809639321,0.9999067652215164,1.0,1.0,208,21.66870424984756,-36.93358524376748,66.25574120978044,0.21422190066629354,0.3640362366673668,0.14699199949403585,0.39611765597423043
359,7Networks_RH_SomMot_36-rh,rh,SomMot,0.0101595887005057,0.0082127024054799,0.0084966696914774,0.5996426643343862,0.5997522531193569,0.0091680143852728,0.852580117676178,0.9998983825834664,1.0,1.0,208,15.91704198134573,-9.38943478747418,66.94574837132504,0.1595667681889855,0.36204033773683086,0.17051167483931773,0.411264761298605
360,7Networks_RH_SomMot_37-rh,rh,SomMot,0.0109359595549163,0.008819637120935,0.0087314349568342,0.5992022287751606,0.6002568517351987,0.0095707023991585,0.8094994832480402,0.999901092203129,1.0,1.0,208,14.517009213356246,-48.4923494000637,69.88299911475069,0.2080450358058149,0.37101091063497244,0.1587953317231539,0.3574043704672983
361,7Networks_RH_SomMot_38-rh,rh,SomMot,0.0098511463778119,0.0074068549977694,0.009282696431314,0.601276452812068,0.600859893704919,0.0123982231527807,0.8412477784984357,0.9998985187824064,1.0,1.0,208,4.072558445913775,-24.10753179574992,70.02845520920701,0.17470715146593296,0.3726909617503903,0.16800258461802478,0.36020358341970266
362,7Networks_RH_SomMot_39-rh,rh,SomMot,0.0111565826182196,0.0088276380924924,0.0100862917212941,0.5994156282493693,0.5997546438646055,0.0106063224898974,0.8080866516242727,0.9999047495897632,1.0,1.0,208,15.58972176316259,-21.862215113010908,70.2278064983926,0.20094051090445716,0.3607549931836729,0.15332962847914464,0.40537709956885004
363,7Networks_RH_SomMot_4-rh,rh,SomMot,0.0203676049654087,0.0196398883477834,0.0062964454857176,0.5986881010206603,0.5987950772217566,0.0080431292957528,0.7426600898289014,0.9999096162214698,1.0,1.0,208,39.71924394478828,-21.259226856056166,3.87016308458452,0.1663991965670312,0.30537886745461207,0.14079401033171818,0.6082172634563596
364,7Networks_RH_SomMot_40-rh,rh,SomMot,0.0107920315416063,0.0088834726772052,0.0076056446726293,0.5996960330215328,0.6000874256558479,0.0105320598265052,0.8011998930495783,0.9999016187796754,1.0,1.0,208,10.677242035366314,-34.10032670977853,72.53431116032327,0.2055228072382325,0.36958362965479585,0.15958669082525928,0.3583378830290521
365,7Networks_RH_SomMot_5-rh,rh,SomMot,0.0179061683269191,0.0174682228180874,0.0069731913389035,0.6001273353594861,0.5988510141387302,0.0133943549254262,0.7636725472461501,0.9999056826932936,1.0,1.0,208,38.31698875996604,-9.508908070735078,13.669518731423278,0.1563768180592111,0.325911695699841,0.1469057993719849,0.5478657787703425
366,7Networks_RH_SomMot_6-rh,rh,SomMot,0.0140235167528406,0.0128612411753906,0.006621616298354,0.604198931324979,0.6029940246540331,0.0112860090096975,0.750243716350104,0.9998891946063954,1.0,1.0,208,35.73026431974817,-23.47255503232362,13.909120812963266,0.15409767638839075,0.3550119617465773,0.18173271536909066,0.3871020933101805
367,7Networks_RH_SomMot_7-rh,rh,SomMot,0.0106607673895921,0.0089794394493716,0.0064187519344992,0.6044622321535099,0.6041014921341052,0.0112266387630132,0.8217496798668785,0.9998864112251415,1.0,1.0,208,60.02697238660839,-27.96783253134113,10.53669749808638,0.15682041774604813,0.37590132368385637,0.18687135567445104,0.33382784841968216
368,7Networks_RH_SomMot_8-rh,rh,SomMot,0.0081457970077984,0.0067818738344906,0.0049055598144957,0.6057189917322737,0.6051180003377344,0.0105005005558524,0.8666517400632121,0.9998779847777796,1.0,1.0,208,62.91798085915415,-37.91018609937869,9.375149672360797,0.14870101823598225,0.3914761777616383,0.2063154824579271,0.25261896756509894
369,7Networks_RH_SomMot_9-rh,rh,SomMot,0.0203707524015695,0.0196877689436406,0.0076776114551185,0.5928356112300244,0.592253407890825,0.0102626254950124,0.8253258962904069,0.9999330232157142,1.0,1.0,208,39.65330003591684,-15.134071417038257,17.82500345156743,0.1939621758621245,0.292928934722353,0.09307578411346125,0.7626508021368206
370,7Networks_RH_Vis_1-rh,rh,Vis,0.0137618119869697,0.0116477820839214,0.0076965191501595,0.6111391671050826,0.6056459598214614,0.0198570712086374,0.7246418064866502,0.9998816758154988,1.0,1.0,208,33.73421924152402,-38.76331486486799,-23.52695965246342,0.1409008933856883,0.3792112814288473,0.2038593183401124,0.2752839207297205
371,7Networks_RH_Vis_10-rh,rh,Vis,0.0065463402807192,0.0052067182856471,0.0067782078179926,0.6071556808780886,0.607109108905135,0.0081010700245235,0.8725930386619232,0.9998693456015368,1.0,1.0,208,42.00011734654484,-85.393584712311,-10.430461916392192,0.1414998693799423,0.4068851751898582,0.22863084243368484,0.15554655623047953
372,7Networks_RH_Vis_11-rh,rh,Vis,0.010451490242884,0.0090062384310251,0.004862069035908,0.6040676978913887,0.6043663368174955,0.0056282908055773,0.7947138898521231,0.9998857403243592,1.0,1.0,208,9.3143160225989,-73.61334473694656,-5.402652717239465,0.1702517814591072,0.3706737904857389,0.1974705223477425,0.2932982861773903
373,7Networks_RH_Vis_12-rh,rh,Vis,0.011106992074839,0.0096969234985534,0.0042700061445114,0.6051475408944392,0.6042504783989788,0.0097709127449484,0.7824026237102396,0.9998855813698596,1.0,1.0,208,11.603607693186133,-56.83899196154295,-3.7746265772944607,0.16657097843353202,0.37041497756538616,0.19792795464405888,0.29707927549323254
