parcel_idx,label,hemi,network,tau_mean,tau_median,tau_std,rho_mean,rho_median,rho_std,tau_exp_r2_mean,rho_r2_mean,ts_var_mean,ts_rms_mean,n_subjects,x,y,z
291,7Networks_RH_DorsAttn_PrCv_1-rh,rh,DorsAttn,0.013445625155637773,0.011826436069582651,0.00923075679911262,0.5999277564926813,0.5988199019602276,0.014427925487565494,0.8280377622061524,0.9999042899466681,1.0,1.0,208,46.47460315626796,7.09831048766041,25.061566590108807
292,7Networks_RH_Limbic_OFC_1-rh,rh,Limbic,0.030520302017382008,0.0290562951798061,0.012610445106820047,0.6044180632941053,0.603148996951257,0.011552488931686953,0.5703494918068522,0.9999035680450152,1.0,1.0,208,14.07984427417498,18.34913328941622,-21.006484159163243
293,7Networks_RH_Limbic_OFC_2-rh,rh,Limbic,0.038162922416287166,0.0338690702759641,0.018414224291763794,0.603502114525861,0.6023980742399573,0.009503238287452595,0.6008462508431439,0.999909589204401,1.0,1.0,208,23.775841848137453,20.96035031559541,-21.036142926855184
294,7Networks_RH_Limbic_OFC_3-rh,rh,Limbic,0.036729414419504405,0.0357250639324102,0.013905541419901073,0.605090860759211,0.6031347834621477,0.01279350797060403,0.5943099159694648,0.9999112280672665,1.0,1.0,208,8.748649224337296,40.3155188328824,-24.00032773577733
295,7Networks_RH_Limbic_OFC_4-rh,rh,Limbic,0.04128981305260744,0.0374583607704794,0.0185084436149043,0.6032317646035078,0.6024103546801954,0.010533895556609189,0.6454702677706722,0.9999164330363182,1.0,1.0,208,21.647665709591983,39.92307148622663,-19.1825046475014
296,7Networks_RH_Limbic_OFC_5-rh,rh,Limbic,0.030533176941204644,0.0250093567797426,0.017242119293906195,0.6073550864960422,0.604798085125213,0.014146428001522495,0.572911976087138,0.9999016166020662,1.0,1.0,208,4.75263882353461,19.991875132865456,-21.278777542904283
297,7Networks_RH_Limbic_OFC_6-rh,rh,Limbic,0.017727973609034466,0.015533178071506951,0.011760742658727745,0.60635463072043,0.6060270197704787,0.009252552319763819,0.6780090430156208,0.9998913217685967,1.0,1.0,208,9.64704330301122,60.16479338558054,-14.816802146084886
298,7Networks_RH_Limbic_TempPole_1-rh,rh,Limbic,0.026927008532100817,0.024529895415374,0.011403814361586877,0.6050349851106379,0.6038683295943594,0.01139923021185927,0.5446110799590913,0.9999017689520731,1.0,1.0,208,29.57476182487297,-4.768859522915494,-38.516588140360106
299,7Networks_RH_Limbic_TempPole_2-rh,rh,Limbic,0.01790902402682436,0.014755270030995499,0.01039975097316143,0.6103942258278668,0.6071458851819428,0.015524520573950032,0.6194545344575693,0.9998818255236094,1.0,1.0,208,50.46374282550454,-11.901481811003816,-38.40162119668476
300,7Networks_RH_Limbic_TempPole_3-rh,rh,Limbic,0.030993955571174833,0.029641295050053,0.011998561237089353,0.607217460387378,0.6036902929000454,0.017317589337402305,0.5059562954901764,0.9998990650999569,1.0,1.0,208,40.75116325458247,11.491265406882215,-37.33728399119926
301,7Networks_RH_Limbic_TempPole_4-rh,rh,Limbic,0.014934970764362381,0.01217239695565895,0.008960920652949796,0.6091532764606639,0.6060293644521856,0.01568304058642537,0.7027885032002683,0.9998823429082025,1.0,1.0,208,39.96872856977906,-18.480383260926203,-28.571150450309965
302,7Networks_RH_Limbic_TempPole_5-rh,rh,Limbic,0.029650187786588997,0.0277612289908703,0.013048040235897687,0.6082546334435176,0.6042500216464195,0.017391525319287626,0.5266701894959168,0.9998983088858293,1.0,1.0,208,30.64272738968509,8.083568287685285,-28.46018266790584
303,7Networks_RH_Limbic_TempPole_6-rh,rh,Limbic,0.010708964902595437,0.008507545601397201,0.007157919118167997,0.6111884467602536,0.6070164032285961,0.016984898862251834,0.7984379226282943,0.9998732914416877,1.0,1.0,208,47.899293777127525,-32.70247620545858,-26.52756239179969
304,7Networks_RH_Limbic_TempPole_7-rh,rh,Limbic,0.01945662763954171,0.01730230242255765,0.0091292666501017,0.604277083174804,0.6030031791602697,0.012045152812117186,0.6494307159628584,0.9998974870061772,1.0,1.0,208,22.43537580966949,-20.49568425392618,-25.147459710130885
305,7Networks_RH_SalVentAttn_FrOperIns_1-rh,rh,SalVentAttn,0.03165099044226737,0.0306460668554156,0.010084444304196975,0.6008770382204551,0.6000943116938031,0.010772750805989299,0.6369201959686921,0.9999137048241754,1.0,1.0,208,41.981187423676936,-0.3311610826986136,-14.979981759577306
306,7Networks_RH_SalVentAttn_FrOperIns_2-rh,rh,SalVentAttn,0.029111264659324034,0.02840674487105055,0.01166057358514453,0.6044290353021258,0.602393889971558,0.013520801110153483,0.584842464293891,0.9999019427874267,1.0,1.0,208,40.967557941644,7.767952047509537,-2.0754919730171832
307,7Networks_RH_SalVentAttn_FrOperIns_3-rh,rh,SalVentAttn,0.016514671588310274,0.01525332023554955,0.0071388580401712705,0.6041452766500398,0.6036976620261232,0.009585470172934568,0.6986323739533037,0.999891361485196,1.0,1.0,208,41.30119235476932,-13.839918048961742,-4.574036725030558
308,7Networks_RH_SalVentAttn_FrOperIns_4-rh,rh,SalVentAttn,0.02215223889740483,0.0214680067998459,0.008997279005311842,0.6059760229207781,0.6033294054277174,0.01400579683434069,0.6071019216141322,0.9998938167385786,1.0,1.0,208,39.12488603397291,0.0287277889723072,6.171664282352644
309,7Networks_RH_SalVentAttn_FrOperIns_5-rh,rh,SalVentAttn,0.02021751766385129,0.01866019148229645,0.008646753779970822,0.6023853579959719,0.6005644461850198,0.014018964641899456,0.7194681636684821,0.9999041142058943,1.0,1.0,208,36.11202239439376,21.28192997667333,5.602545683507199
310,7Networks_RH_SalVentAttn_FrOperIns_6-rh,rh,SalVentAttn,0.0144537175492204,0.01293019420869785,0.007278352560977068,0.6009399133205817,0.5992275022932609,0.013977260957281376,0.8066546130379721,0.9999004838249295,1.0,1.0,208,37.42141387129077,4.213974989060351,11.4872019834469
311,7Networks_RH_SalVentAttn_FrOperIns_7-rh,rh,SalVentAttn,0.011418028574639989,0.0096822993940321,0.006310390804359786,0.6056325212127095,0.6037944747458641,0.014049429156113551,0.8085437453916302,0.9998828810671431,1.0,1.0,208,49.48076854091836,2.962070921519501,4.01449540630413
312,7Networks_RH_SalVentAttn_FrOperIns_8-rh,rh,SalVentAttn,0.011550511737423375,0.009327829178487599,0.00774076608280513,0.6041301891860854,0.6029872309593944,0.011641334151512469,0.8110593397466253,0.9998851702750746,1.0,1.0,208,52.82435532654224,10.208086172739664,13.132418039148408
313,7Networks_RH_SalVentAttn_Med_1-rh,rh,SalVentAttn,0.017352180977787703,0.01594854945235585,0.008749043443201278,0.5970605880938156,0.5959304970574737,0.011423212989664311,0.8689185890216422,0.9999241552825021,1.0,1.0,208,7.585728896351961,16.395244640006116,36.34647055067254
314,7Networks_RH_SalVentAttn_Med_2-rh,rh,SalVentAttn,0.015809133322663465,0.0146243189682666,0.00909492489050835,0.5958145267002029,0.5947045973018333,0.012461084021442661,0.8754698296125104,0.9999296138531116,1.0,1.0,208,7.356912833743144,0.2745236418781872,43.25901147537145
315,7Networks_RH_SalVentAttn_Med_3-rh,rh,SalVentAttn,0.01138864100162045,0.009849747574227349,0.007805253948646111,0.6016153084423489,0.6016054183487626,0.007006167794109107,0.7909446450468542,0.9998912216088931,1.0,1.0,208,12.931206527275124,-32.72201663002449,41.92644299917271
316,7Networks_RH_SalVentAttn_Med_4-rh,rh,SalVentAttn,0.011505360788605689,0.0096982793134048,0.009230418161816991,0.6005914380365615,0.6001972668673379,0.011087162499663785,0.856830335367541,0.9999000180507047,1.0,1.0,208,6.036390720934108,9.63839429282192,53.73862471096758
317,7Networks_RH_SalVentAttn_Med_5-rh,rh,SalVentAttn,0.01739313999068916,0.01642553263976625,0.006205187111147274,0.5937620255208684,0.5931351378359238,0.009648869419718077,0.7104863338073419,0.9999284379742911,1.0,1.0,208,12.367558380722496,-43.91977046210052,52.13398835494717
318,7Networks_RH_SalVentAttn_Med_6-rh,rh,SalVentAttn,0.012885858444060915,0.01177619695381225,0.005783435624573885,0.5972751936493059,0.5978825875187472,0.006378170373567922,0.8093618597902166,0.9999068608933901,1.0,1.0,208,11.300935133474844,-32.3369916845251,47.6872664670591
319,7Networks_RH_SalVentAttn_Med_7-rh,rh,SalVentAttn,0.009656534786442782,0.007792188846127399,0.00811437080680321,0.6006873224398801,0.6008786988408428,0.007482087578591077,0.8605724214572213,0.9998946192349786,1.0,1.0,208,6.491606072125681,-2.784925786840172,65.25174341290437
320,7Networks_RH_SalVentAttn_Med_8-rh,rh,SalVentAttn,0.010765947869775559,0.008461123927102951,0.010970806835491585,0.6001413842651628,0.6002757700894649,0.010082783727635734,0.8564857524973454,0.999897020337441,1.0,1.0,208,16.81648499379724,5.63756817630571,66.50696219428112
321,7Networks_RH_SalVentAttn_PFCl_1-rh,rh,SalVentAttn,0.013338853924290807,0.011553624434344,0.00857182135257273,0.6024489401027754,0.6024713543005941,0.009571437150940956,0.8194341407359327,0.999901157653679,1.0,1.0,208,32.15586728276433,39.53848211614935,26.49043172801937
322,7Networks_RH_SalVentAttn_PrC_1-rh,rh,SalVentAttn,0.011744847257240152,0.009672592395342301,0.008713767401799887,0.5987055937300167,0.5991658030038054,0.010620491311003918,0.8449551504684703,0.9999057174403294,1.0,1.0,208,47.79780671762865,2.261418284220232,39.861866790194846
323,7Networks_RH_SalVentAttn_TempOccPar_1-rh,rh,SalVentAttn,0.00839893230793489,0.0068974067481063,0.006281953680914902,0.6052151110567178,0.6045123219099149,0.01138215878033216,0.8677855138580729,0.9998811137960713,1.0,1.0,208,56.839385596949136,-50.53383529395388,8.114580490562524
324,7Networks_RH_SalVentAttn_TempOccPar_2-rh,rh,SalVentAttn,0.0135671252510786,0.01271466180806975,0.005616804689073054,0.5991295345206654,0.5997519276459481,0.006973398024557754,0.8107317900944178,0.9999005594687195,1.0,1.0,208,48.91662306793791,-42.87915146740702,10.04337062687964
325,7Networks_RH_SalVentAttn_TempOccPar_3-rh,rh,SalVentAttn,0.009138560395826766,0.0074553007446294,0.0061828842280782625,0.6043577000070299,0.6041121626867987,0.012107222239854385,0.8569168335204916,0.9998851006581171,1.0,1.0,208,58.09814796935924,-44.78331820751239,18.535297371133808
326,7Networks_RH_SalVentAttn_TempOccPar_4-rh,rh,SalVentAttn,0.011320055097697786,0.010080423653393351,0.006056810457518943,0.6020234232898323,0.6014402296576322,0.01228254874116468,0.8329127048029624,0.9998947391173216,1.0,1.0,208,54.739830735150505,-34.855605098672584,23.026261487589704
327,7Networks_RH_SalVentAttn_TempOccPar_5-rh,rh,SalVentAttn,0.010109086071038638,0.0084879076561158,0.005934492987600453,0.6023437931494748,0.6028199842090768,0.007688362949527783,0.8429604065406254,0.9998894012364321,1.0,1.0,208,57.69827638294981,-26.170714910608453,25.365206347647494
328,7Networks_RH_SalVentAttn_TempOccPar_6-rh,rh,SalVentAttn,0.009420057753650497,0.0074855615628285,0.0070132501312100935,0.6034957311392228,0.6032670163557022,0.011102009042020453,0.8542212709237493,0.9998873976628629,1.0,1.0,208,59.34533298094891,-32.21774297913004,35.75224575922389
329,7Networks_RH_SalVentAttn_TempOccPar_7-rh,rh,SalVentAttn,0.00969281728330467,0.007889038280569749,0.007348988136281051,0.6033350004438972,0.6032310456727671,0.009936979803635837,0.8543694747470282,0.9998882337816404,1.0,1.0,208,57.98018251452363,-43.38525100004049,33.54077320859914
330,7Networks_RH_SomMot_1-rh,rh,SomMot,0.015850081845478668,0.0134844846557072,0.0090221532369141,0.6058536463391105,0.6042051873582801,0.012547847432378348,0.7264918938022404,0.9998895801107981,1.0,1.0,208,54.16707049868234,-3.1325528045209343,-4.817231903234957
331,7Networks_RH_SomMot_10-rh,rh,SomMot,0.020688608480491658,0.020085043763415147,0.007149247145629388,0.5946447523056964,0.5941488458027477,0.008664558912571747,0.7756659964727616,0.9999250311405756,1.0,1.0,208,40.146711502240336,-30.90476738529288,17.142110249696874
332,7Networks_RH_SomMot_11-rh,rh,SomMot,0.01661726928576152,0.0152155109175766,0.007544540023593696,0.6001087461860274,0.599077138801581,0.012588211187475658,0.7869369490467741,0.9999106655126677,1.0,1.0,208,49.124778318940926,-14.59144760785478,14.545440470234732
333,7Networks_RH_SomMot_12-rh,rh,SomMot,0.011292279149040213,0.008678387836324051,0.009176430522188384,0.605707975445061,0.6037424401029512,0.014391078465994656,0.8196696961349835,0.9998843493218464,1.0,1.0,208,59.36088851699255,-2.1840281121591505,9.89366909256555
334,7Networks_RH_SomMot_13-rh,rh,SomMot,0.01569741093747908,0.014603093288794701,0.006255863304673028,0.5983394310698524,0.5983699922246,0.0073621745315584994,0.8000851588419504,0.999910877121226,1.0,1.0,208,47.57107659748623,-25.19497849016773,17.386464291689347
335,7Networks_RH_SomMot_14-rh,rh,SomMot,0.009646129671196213,0.00750618594926255,0.008142124377511101,0.6047707667084354,0.6049128235173865,0.009087449749066412,0.8400738548544966,0.9998839447336274,1.0,1.0,208,62.31803682872227,-15.638313655342374,16.307944854668207
336,7Networks_RH_SomMot_15-rh,rh,SomMot,0.009331209236688728,0.0073870056446087,0.009528248132785612,0.6039410367300807,0.6024149716705025,0.014594352601649298,0.855670675227958,0.9998855128196843,1.0,1.0,208,59.97977982723352,4.343431564284996,31.272222819472805
337,7Networks_RH_SomMot_16-rh,rh,SomMot,0.011024307146662186,0.0093700750893615,0.008829850898054164,0.6010395161962264,0.6010837105884768,0.00969975090046761,0.8379202065939264,0.999896321077565,1.0,1.0,208,55.97383255349066,-8.665662223994998,28.3367738426692
338,7Networks_RH_SomMot_17-rh,rh,SomMot,0.009829398492211204,0.00802013796758125,0.00792109273743218,0.6021451849256411,0.6022085465549654,0.010055659513856532,0.8522246895258994,0.9998912345864848,1.0,1.0,208,58.6717884288666,-19.05908757287103,32.782994581967664
339,7Networks_RH_SomMot_18-rh,rh,SomMot,0.013456309020122566,0.01220383001282075,0.008816056637979172,0.5968046265160072,0.5963398857759439,0.010213356906551048,0.8347870357945912,0.9999156226722877,1.0,1.0,208,47.22718268174391,-10.461100134712,36.27267553714606
340,7Networks_RH_SomMot_19-rh,rh,SomMot,0.011858534360660531,0.01034375595429975,0.008720141146238794,0.5993049267193381,0.5992863975022992,0.011540338014011315,0.825263338844145,0.9999056148918337,1.0,1.0,208,51.366038976571495,-22.07235040114476,40.97237098522675
341,7Networks_RH_SomMot_2-rh,rh,SomMot,0.009107288239697394,0.00726438474685895,0.006663915572783787,0.6079243360125784,0.6056595593939569,0.01446386296992839,0.8452932438537228,0.9998772176345881,1.0,1.0,208,62.27627736473283,-24.248087418615007,-1.573212818450381
342,7Networks_RH_SomMot_20-rh,rh,SomMot,0.013772210832243913,0.01251137145349195,0.007064908639442638,0.5952735731224941,0.5951372027428707,0.00871979097928989,0.8523661034885083,0.9999196119674032,1.0,1.0,208,10.85787755087762,-16.374574887003874,42.29369466047548
343,7Networks_RH_SomMot_21-rh,rh,SomMot,0.012139896458529247,0.011007468927709051,0.008344685348123956,0.5979891714017929,0.598137304495534,0.010086675801339219,0.7960394974472678,0.9999094499088466,1.0,1.0,208,49.64813986717754,-15.760309406637786,47.72572051218269
344,7Networks_RH_SomMot_22-rh,rh,SomMot,0.014155490414524434,0.01187654890509975,0.008828040783355364,0.5973614513204004,0.5961130367944776,0.014791946598895427,0.7028073077639394,0.9999173666682968,1.0,1.0,208,41.20006065468514,-12.802968873091393,46.234237665905376
345,7Networks_RH_SomMot_23-rh,rh,SomMot,0.013893268488010063,0.012176703114912951,0.008863785682968748,0.5971291949970707,0.5973856496366119,0.010770356701365124,0.7393626080725964,0.9999137855150211,1.0,1.0,208,46.0530230812598,-28.567303431632222,53.83086544379609
346,7Networks_RH_SomMot_24-rh,rh,SomMot,0.011978692561743848,0.01059195259300435,0.007783421538010609,0.5982549143327079,0.5977652911919276,0.008779296161566865,0.858939094504608,0.9999086831796078,1.0,1.0,208,7.458931906394709,-9.311182114533056,49.57925182666654
347,7Networks_RH_SomMot_25-rh,rh,SomMot,0.016161557657917408,0.014624759018350399,0.009381110911496978,0.596256636733291,0.5950502495584316,0.0130996648788761,0.6504421547185312,0.9999266677425869,1.0,1.0,208,38.75372867638569,-22.786434736007298,51.48008764435423
348,7Networks_RH_SomMot_26-rh,rh,SomMot,0.014453685182809569,0.01196197846357035,0.01024217295166815,0.5996907466566643,0.5974164967307563,0.014497620730853528,0.6487280584654417,0.9999190697520427,1.0,1.0,208,35.22973374826177,-19.34261807082767,59.3431970309482
349,7Networks_RH_SomMot_27-rh,rh,SomMot,0.013046976660526816,0.01149007505607385,0.008195585335566288,0.5986579569482162,0.598080253648176,0.012959350739874979,0.7602941013316277,0.9999157684531449,1.0,1.0,208,31.363481462422143,-36.75099741151538,59.3115878730634
350,7Networks_RH_SomMot_28-rh,rh,SomMot,0.01333567553196743,0.011991652238681101,0.005617559270342493,0.5974218562520661,0.5968960962588628,0.011868606608696663,0.772035292838084,0.9999167707281444,1.0,1.0,208,29.776935271342367,-42.28359443751994,58.28797455161895
351,7Networks_RH_SomMot_29-rh,rh,SomMot,0.014378006866668997,0.0127005995582012,0.009416844706968366,0.5980758188472669,0.5969443994415009,0.012579422379078454,0.7023689594350201,0.9999203719483941,1.0,1.0,208,32.21193271912869,-28.384141826029843,58.18446229538828
352,7Networks_RH_SomMot_3-rh,rh,SomMot,0.013161913129520423,0.0114895028282835,0.007436495907819614,0.6041710130891111,0.6028187232949258,0.013260264822945686,0.7852944971573866,0.9998920501792933,1.0,1.0,208,53.36903767549354,-18.244371210800782,6.734288401347194
353,7Networks_RH_SomMot_30-rh,rh,SomMot,0.01306400489280112,0.011471063075209,0.009023918175299484,0.6005613821799035,0.5966372620015297,0.016939917828939093,0.8383889216509904,0.9999234351029992,1.0,1.0,208,3.981809020042419,-24.704219892187027,56.86575749468263
354,7Networks_RH_SomMot_31-rh,rh,SomMot,0.012546442484921337,0.010375632423257751,0.009170247949175262,0.6003086781358041,0.5981438008676745,0.014310439205543571,0.8097162761222959,0.9999152014106936,1.0,1.0,208,28.26973286867142,-11.522211138010023,60.640694184303285
355,7Networks_RH_SomMot_32-rh,rh,SomMot,0.013807039702510262,0.0122759131990385,0.0073474801466759995,0.5965183834287204,0.5970844327790557,0.010105383711273789,0.7622344773936611,0.9999155058818565,1.0,1.0,208,8.84448964238402,-41.644575999333306,65.66025912267922
356,7Networks_RH_SomMot_33-rh,rh,SomMot,0.011887384616426959,0.0102168191539404,0.008671680193731233,0.5984472239825683,0.5977784758017772,0.011747976434111646,0.8119080627094283,0.999912375927506,1.0,1.0,208,21.113430320995004,-26.097218609210728,60.7053500958978
357,7Networks_RH_SomMot_34-rh,rh,SomMot,0.012199209944896195,0.011236847073639901,0.005623282331273008,0.599082114232867,0.5987549486672707,0.011728629800349144,0.7965487107788773,0.9999144284047736,1.0,1.0,208,21.24476136853618,-30.0118748264928,62.39330081939697
358,7Networks_RH_SomMot_35-rh,rh,SomMot,0.011456248587060276,0.009741042548816251,0.00703378940631646,0.598838371970496,0.5995744638020131,0.010933103822698175,0.796673809639321,0.9999067652215163,1.0,1.0,208,21.66870424984756,-36.93358524376748,66.25574120978044
359,7Networks_RH_SomMot_36-rh,rh,SomMot,0.01015958870050578,0.00821270240547995,0.008496669691477441,0.5996426643343862,0.5997522531193569,0.009168014385272852,0.852580117676178,0.9998983825834665,1.0,1.0,208,15.91704198134573,-9.38943478747418,66.94574837132504
360,7Networks_RH_SomMot_37-rh,rh,SomMot,0.010935959554916306,0.008819637120935,0.00873143495683428,0.5992022287751606,0.6002568517351987,0.009570702399158594,0.8094994832480402,0.999901092203129,1.0,1.0,208,14.517009213356246,-48.4923494000637,69.88299911475069
361,7Networks_RH_SomMot_38-rh,rh,SomMot,0.009851146377811953,0.00740685499776945,0.009282696431314068,0.601276452812068,0.600859893704919,0.012398223152780783,0.8412477784984357,0.9998985187824064,1.0,1.0,208,4.072558445913775,-24.10753179574992,70.02845520920701
362,7Networks_RH_SomMot_39-rh,rh,SomMot,0.011156582618219644,0.00882763809249245,0.010086291721294187,0.5994156282493693,0.5997546438646055,0.01060632248989749,0.8080866516242727,0.9999047495897633,1.0,1.0,208,15.58972176316259,-21.862215113010908,70.2278064983926
363,7Networks_RH_SomMot_4-rh,rh,SomMot,0.020367604965408716,0.01963988834778345,0.006296445485717647,0.5986881010206603,0.5987950772217566,0.008043129295752866,0.7426600898289014,0.9999096162214698,1.0,1.0,208,39.71924394478828,-21.259226856056166,3.87016308458452
364,7Networks_RH_SomMot_40-rh,rh,SomMot,0.010792031541606305,0.008883472677205299,0.007605644672629318,0.5996960330215328,0.6000874256558479,0.010532059826505276,0.8011998930495783,0.9999016187796754,1.0,1.0,208,10.677242035366314,-34.10032670977853,72.53431116032327
365,7Networks_RH_SomMot_5-rh,rh,SomMot,0.017906168326919155,0.01746822281808745,0.006973191338903524,0.6001273353594861,0.5988510141387302,0.013394354925426231,0.7636725472461501,0.9999056826932935,1.0,1.0,208,38.31698875996604,-9.508908070735078,13.669518731423278
366,7Networks_RH_SomMot_6-rh,rh,SomMot,0.014023516752840677,0.012861241175390649,0.006621616298354084,0.604198931324979,0.6029940246540331,0.011286009009697581,0.750243716350104,0.9998891946063954,1.0,1.0,208,35.73026431974817,-23.47255503232362,13.909120812963266
367,7Networks_RH_SomMot_7-rh,rh,SomMot,0.010660767389592162,0.008979439449371601,0.006418751934499258,0.6044622321535099,0.6041014921341052,0.011226638763013263,0.8217496798668785,0.9998864112251415,1.0,1.0,208,60.02697238660839,-27.96783253134113,10.53669749808638
368,7Networks_RH_SomMot_8-rh,rh,SomMot,0.008145797007798482,0.00678187383449065,0.004905559814495772,0.6057189917322737,0.6051180003377344,0.010500500555852438,0.8666517400632121,0.9998779847777796,1.0,1.0,208,62.91798085915415,-37.91018609937869,9.375149672360797
369,7Networks_RH_SomMot_9-rh,rh,SomMot,0.020370752401569523,0.019687768943640653,0.007677611455118553,0.5928356112300244,0.592253407890825,0.010262625495012417,0.8253258962904069,0.9999330232157142,1.0,1.0,208,39.65330003591684,-15.134071417038257,17.82500345156743
370,7Networks_RH_Vis_1-rh,rh,Vis,0.013761811986969786,0.01164778208392145,0.007696519150159539,0.6111391671050826,0.6056459598214614,0.0198570712086374,0.7246418064866502,0.9998816758154988,1.0,1.0,208,33.73421924152402,-38.76331486486799,-23.52695965246342
371,7Networks_RH_Vis_10-rh,rh,Vis,0.006546340280719234,0.005206718285647199,0.006778207817992603,0.6071556808780886,0.607109108905135,0.0081010700245235,0.8725930386619232,0.9998693456015368,1.0,1.0,208,42.00011734654484,-85.393584712311,-10.430461916392192
372,7Networks_RH_Vis_11-rh,rh,Vis,0.010451490242884007,0.0090062384310251,0.004862069035908074,0.6040676978913887,0.6043663368174955,0.005628290805577327,0.7947138898521231,0.9998857403243591,1.0,1.0,208,9.3143160225989,-73.61334473694656,-5.402652717239465
373,7Networks_RH_Vis_12-rh,rh,Vis,0.011106992074839058,0.0096969234985534,0.004270006144511441,0.6051475408944392,0.6042504783989788,0.00977091274494846,0.7824026237102396,0.9998855813698595,1.0,1.0,208,11.603607693186133,-56.83899196154295,-3.7746265772944607
374,7Networks_RH_Vis_13-rh,rh,Vis,0.006603721828537719,0.0051991176857772,0.0062082074599223,0.6075621603433895,0.607698856312018,0.007107484479923497,0.8655225175075871,0.9998693565120786,1.0,1.0,208,24.974504228786376,-97.4432663410708,-9.269698006822171
375,7Networks_RH_Vis_14-rh,rh,Vis,0.011504850230433173,0.0102095070295018,0.00561797828818163,0.6059969848185461,0.6049794137975495,0.01102870003235049,0.785501624390214,0.999883281134582,1.0,1.0,208,17.59583367624755,-46.90128453061922,-2.5144432037822537
376,7Networks_RH_Vis_15-rh,rh,Vis,0.008587919904448162,0.00700446450452615,0.005690827655500439,0.6025902896313855,0.6034656387009267,0.0068550639369568235,0.8470773616180911,0.9998842532004526,1.0,1.0,208,9.230852150714432,-92.25688443710716,0.04916290388899
377,7Networks_RH_Vis_16-rh,rh,Vis,0.008285535265824102,0.0064711758940588,0.0074796449725110835,0.6038444923658495,0.6040613177904035,0.0118078079708041,0.86509140035169,0.9998816489184221,1.0,1.0,208,46.25512828862423,-70.0902906840518,5.295305901964921
378,7Networks_RH_Vis_17-rh,rh,Vis,0.012044038561150296,0.0110428737333231,0.004609426423940485,0.6038792952628971,0.6034949742930994,0.008007987451575514,0.7658433422789658,0.9998877698838906,1.0,1.0,208,13.130108099305229,-48.858929297629366,2.5628123190546974
379,7Networks_RH_Vis_18-rh,rh,Vis,0.008342426479803256,0.00621928361343095,0.006888150230064385,0.602456686451575,0.603509851104342,0.007860795418058036,0.8541280431880439,0.9998840764601735,1.0,1.0,208,32.3130364311509,-88.13911828982219,5.241248358444906
380,7Networks_RH_Vis_19-rh,rh,Vis,0.013340136890730901,0.01184846885556665,0.005587653826322551,0.5991558114479989,0.5992469147984621,0.008243327115814181,0.7384800273029435,0.999903474515268,1.0,1.0,208,10.339547792008158,-73.68011280291343,8.260370245892448
381,7Networks_RH_Vis_2-rh,rh,Vis,0.020027291236865825,0.017263132411187848,0.009751167003693445,0.6083023783069211,0.6035521642326996,0.018724355587476378,0.6263908252170475,0.9998889317119282,1.0,1.0,208,32.11541472952472,-35.21119974912049,-16.925132261768
382,7Networks_RH_Vis_20-rh,rh,Vis,0.01497007180907339,0.01421746181958725,0.0051048413493819545,0.599853260526258,0.6002803222763355,0.007934223204713318,0.7360765188845738,0.999902559371435,1.0,1.0,208,22.964381222040803,-62.04981967264376,5.045612511913067
383,7Networks_RH_Vis_21-rh,rh,Vis,0.008118742054843383,0.00629422979852925,0.007744607479416762,0.6032106806144244,0.6040735081725715,0.009003753384108994,0.8569907769112556,0.9998834550347091,1.0,1.0,208,22.953943878527312,-98.85429485424145,8.0702184019862
384,7Networks_RH_Vis_22-rh,rh,Vis,0.008239848539391652,0.00643521564051675,0.00826608535015012,0.6022092253650381,0.6033566155562884,0.008016413499958434,0.8639219647540975,0.9998837619432563,1.0,1.0,208,40.80733049657356,-80.73856837441477,12.199606854949842
385,7Networks_RH_Vis_23-rh,rh,Vis,0.010204130869678755,0.008268665585587701,0.007148576495717498,0.599855023545138,0.6001465498933845,0.00869420433797182,0.7930572269212504,0.9998953568439025,1.0,1.0,208,12.053622078929484,-93.16523015549988,17.63867736100133
386,7Networks_RH_Vis_24-rh,rh,Vis,0.015904010585198084,0.01505246138404215,0.005694040646114046,0.5962544456680847,0.5965389094983522,0.00744440086852534,0.6785717531935312,0.9999141923964456,1.0,1.0,208,16.748238741801334,-67.17483728848971,18.483881677480845
387,7Networks_RH_Vis_25-rh,rh,Vis,0.013898869022827063,0.01195421438241555,0.00698935668472595,0.5965153121628345,0.5969003385785339,0.009574221396542886,0.6637368569705883,0.9999146371106991,1.0,1.0,208,3.802205753045451,-80.82202438714127,21.99782957532992
388,7Networks_RH_Vis_26-rh,rh,Vis,0.012152504032262222,0.0098063529323279,0.008450479631072242,0.5975620150724792,0.5983285065840254,0.0086815897901428,0.7654647146080527,0.9999072646097009,1.0,1.0,208,25.90658140854097,-85.26218314909599,18.995517891897283
389,7Networks_RH_Vis_27-rh,rh,Vis,0.012620160304182086,0.01127970006509945,0.006028017838725881,0.5973069326561486,0.5972780072712751,0.010460062754017271,0.7740467821020904,0.9999062425547274,1.0,1.0,208,32.80195320238213,-77.03491728430505,22.98504142338047
390,7Networks_RH_Vis_28-rh,rh,Vis,0.015890410865827084,0.01463204575744,0.008292912470845215,0.5946116389691232,0.5947027012604436,0.009130780079280853,0.6471389691780818,0.9999210916042851,1.0,1.0,208,14.670695726346162,-77.49335751291049,32.26194643246925
